Frame,Time (Seconds),X.3,Y.3,Z.3
140,1.166667,-0.072072,0.701039,1.744941
141,1.175,-0.072518,0.701907,1.743295
142,1.183333,-0.072989,0.702818,1.741648
143,1.191667,-0.073536,0.703604,1.740068
144,1.2,-0.073949,0.70457,1.738285
145,1.208333,-0.074421,0.705491,1.736638
146,1.216667,-0.074892,0.706313,1.734897
147,1.225,-0.075166,0.707366,1.733454
148,1.233333,-0.07565,0.70814,1.731678
149,1.241667,-0.076138,0.708904,1.729778
150,1.25,-0.076695,0.709941,1.728117
151,1.258333,-0.077207,0.710658,1.726366
152,1.266667,-0.077606,0.711559,1.72467
153,1.275,-0.078043,0.712326,1.722962
154,1.283333,-0.07836,0.713129,1.721288
155,1.291667,-0.078737,0.713935,1.719608
156,1.3,-0.079052,0.714737,1.717973
157,1.308333,-0.079371,0.715453,1.716295
158,1.316667,-0.079765,0.716197,1.71455
159,1.325,-0.080068,0.717009,1.71284
160,1.333333,-0.080425,0.717764,1.711137
161,1.341667,-0.080795,0.7185,1.709341
162,1.35,-0.081155,0.719346,1.707692
163,1.358333,-0.081555,0.720159,1.705926
164,1.366667,-0.081859,0.720973,1.704281
165,1.375,-0.082085,0.721848,1.702524
166,1.383333,-0.082383,0.722647,1.700965
167,1.391667,-0.082627,0.723494,1.699354
168,1.4,-0.082814,0.724309,1.697744
169,1.408333,-0.082997,0.725126,1.69618
170,1.416667,-0.083138,0.725942,1.694623
171,1.425,-0.083273,0.7267,1.693023
172,1.433333,-0.08338,0.727456,1.691441
173,1.441667,-0.083548,0.728259,1.689882
174,1.45,-0.083705,0.729046,1.688355
175,1.458333,-0.083635,0.730061,1.687146
176,1.466667,-0.083772,0.730749,1.685598
177,1.475,-0.083884,0.731505,1.68419
178,1.483333,-0.083965,0.732255,1.682817
179,1.491667,-0.08397,0.732933,1.681454
180,1.5,-0.083998,0.733607,1.68013
181,1.508333,-0.084032,0.734259,1.67882
182,1.516667,-0.084029,0.734841,1.677481
183,1.525,-0.084058,0.735445,1.676236
184,1.533333,-0.084118,0.735969,1.674899
185,1.541667,-0.084134,0.736583,1.673703
186,1.55,-0.084193,0.737151,1.67243
187,1.558333,-0.084197,0.737754,1.671245
188,1.566667,-0.084279,0.73838,1.670019
189,1.575,-0.08442,0.739074,1.669008
190,1.583333,-0.084415,0.739664,1.667861
191,1.591667,-0.084318,0.740209,1.666637
192,1.6,-0.084306,0.740716,1.665571
193,1.608333,-0.084184,0.741271,1.664501
194,1.616667,-0.084144,0.741781,1.663486
195,1.625,-0.084034,0.742272,1.662486
196,1.633333,-0.083899,0.742752,1.661526
197,1.641667,-0.08383,0.743151,1.66057
198,1.65,-0.083697,0.743573,1.6596
199,1.658333,-0.08358,0.743947,1.658671
200,1.666667,-0.083468,0.744301,1.657799
201,1.675,-0.083303,0.744616,1.657006
202,1.683333,-0.083163,0.744943,1.656138
203,1.691667,-0.083019,0.745181,1.655291
204,1.7,-0.082837,0.745491,1.654513
205,1.708333,-0.082693,0.745737,1.653727
206,1.716667,-0.082608,0.746044,1.653029
207,1.725,-0.082525,0.746252,1.652289
