Frame,Time (Seconds),X.3,Y.3,Z.3
113,0.941667,-0.133991,0.625256,0.543454
114,0.95,-0.134333,0.625535,0.543564
115,0.958333,-0.134685,0.625879,0.543672
116,0.966667,-0.134973,0.626156,0.543837
117,0.975,-0.135304,0.626429,0.544007
118,0.983333,-0.13564,0.626695,0.544082
119,0.991667,-0.135968,0.626857,0.544186
120,1.0,-0.136296,0.627007,0.544343
121,1.008333,-0.136639,0.627146,0.544403
122,1.016667,-0.136934,0.627239,0.544518
123,1.025,-0.13724,0.627464,0.544658
124,1.033333,-0.137649,0.627593,0.544757
125,1.041667,-0.137942,0.627744,0.544845
126,1.05,-0.138282,0.627864,0.54492
127,1.058333,-0.138696,0.627948,0.544991
128,1.066667,-0.139097,0.628046,0.545157
129,1.075,-0.139456,0.628054,0.545295
130,1.083333,-0.139817,0.628068,0.545405
131,1.091667,-0.140114,0.628109,0.545499
132,1.1,-0.1405,0.62807,0.545643
133,1.108333,-0.140802,0.628071,0.545736
134,1.116667,-0.141134,0.628073,0.545862
135,1.125,-0.141466,0.628051,0.545986
136,1.133333,-0.141816,0.627935,0.546194
137,1.141667,-0.142146,0.627889,0.546309
138,1.15,-0.142614,0.627839,0.546495
139,1.158333,-0.142906,0.627751,0.54663
140,1.166667,-0.143249,0.627664,0.546766
141,1.175,-0.143554,0.627559,0.546842
142,1.183333,-0.14383,0.627404,0.5469
143,1.191667,-0.144107,0.627143,0.546948
144,1.2,-0.144436,0.626999,0.547002
145,1.208333,-0.144814,0.626897,0.547135
146,1.216667,-0.145111,0.626728,0.547252
147,1.225,-0.145336,0.626498,0.547314
148,1.233333,-0.145621,0.626321,0.547434
149,1.241667,-0.14589,0.626165,0.547544
150,1.25,-0.146153,0.625991,0.547691
151,1.258333,-0.146409,0.625838,0.54781
152,1.266667,-0.146647,0.625674,0.547967
153,1.275,-0.146978,0.625624,0.548103
154,1.283333,-0.147246,0.625471,0.548219
155,1.291667,-0.147524,0.625423,0.548358
156,1.3,-0.147705,0.625186,0.54839
157,1.308333,-0.147907,0.624269,0.548849
158,1.316667,-0.148241,0.624227,0.548964
159,1.325,-0.148507,0.624863,0.548682
160,1.333333,-0.148717,0.62475,0.548732
161,1.341667,-0.148917,0.624627,0.548779
162,1.35,-0.149098,0.624539,0.548787
163,1.358333,-0.149263,0.624437,0.54881
164,1.366667,-0.149286,0.624059,0.548616
165,1.375,-0.149418,0.623937,0.54862
166,1.383333,-0.14953,0.623818,0.54859
167,1.391667,-0.149627,0.6237,0.548567
168,1.4,-0.149834,0.623821,0.548701
169,1.408333,-0.149907,0.623676,0.548655
170,1.416667,-0.149968,0.623515,0.548594
171,1.425,-0.150019,0.623402,0.548524
172,1.433333,-0.150018,0.62319,0.548401
173,1.441667,-0.150053,0.623016,0.54832
174,1.45,-0.150037,0.622814,0.54823
175,1.458333,-0.150027,0.622501,0.548086
176,1.466667,-0.149921,0.622301,0.547946
177,1.475,-0.149839,0.621939,0.547741
178,1.483333,-0.149807,0.621733,0.547585
179,1.491667,-0.149756,0.62069,0.547801
180,1.5,-0.149915,0.621443,0.54756
181,1.508333,-0.149897,0.621182,0.547391
182,1.516667,-0.149859,0.620844,0.547264
183,1.525,-0.149693,0.620308,0.546826
184,1.533333,-0.149775,0.620226,0.54669
185,1.541667,-0.149613,0.619738,0.546414
186,1.55,-0.1498,0.618245,0.546018
187,1.558333,-0.149772,0.618838,0.545506
188,1.566667,-0.149711,0.618644,0.545241
189,1.575,-0.149605,0.618368,0.544943
190,1.583333,-0.149503,0.618242,0.54466
191,1.591667,-0.149364,0.617917,0.544336
192,1.6,-0.149258,0.617748,0.544067
193,1.608333,-0.149115,0.617509,0.543654
194,1.616667,-0.148948,0.617242,0.543359
195,1.625,-0.148796,0.617007,0.54304
196,1.633333,-0.148649,0.616833,0.542758
197,1.641667,-0.148114,0.617127,0.542793
198,1.65,-0.147931,0.616747,0.542504
199,1.658333,-0.147697,0.616638,0.542203
200,1.666667,-0.147522,0.616317,0.541873
201,1.675,-0.147283,0.616023,0.541548
202,1.683333,-0.146957,0.615905,0.541158
203,1.691667,-0.146784,0.615471,0.540799
204,1.7,-0.146611,0.615315,0.540576
205,1.708333,-0.146348,0.614793,0.540191
206,1.716667,-0.146112,0.614433,0.539805
207,1.725,-0.145883,0.614382,0.539425
208,1.733333,-0.145663,0.614033,0.539076
209,1.741667,-0.145509,0.613579,0.538669
210,1.75,-0.14529,0.613419,0.538325
211,1.758333,-0.145114,0.613173,0.537935
212,1.766667,-0.144925,0.61282,0.537468
213,1.775,-0.144737,0.6125,0.537118
214,1.783333,-0.144582,0.612239,0.536797
215,1.791667,-0.144398,0.611979,0.536376
216,1.8,-0.144333,0.611803,0.536055
217,1.808333,-0.144119,0.611503,0.535665
218,1.816667,-0.143935,0.611155,0.535438
219,1.825,-0.143622,0.610547,0.53488
220,1.833333,-0.143424,0.610193,0.534381
221,1.841667,-0.143261,0.609818,0.534008
222,1.85,-0.143118,0.609471,0.533676
223,1.858333,-0.142981,0.609113,0.533291
224,1.866667,-0.142842,0.608746,0.5329
225,1.875,-0.142701,0.608368,0.532572
226,1.883333,-0.142535,0.607997,0.532162
227,1.891667,-0.142436,0.607638,0.531857
228,1.9,-0.142322,0.607282,0.531512
229,1.908333,-0.142249,0.606892,0.531205
230,1.916667,-0.142185,0.606503,0.530915
231,1.925,-0.142251,0.606263,0.530747
232,1.933333,-0.141977,0.605579,0.530363
233,1.941667,-0.141972,0.605167,0.530196
234,1.95,-0.142067,0.604912,0.530107
235,1.958333,-0.141855,0.604297,0.529801
236,1.966667,-0.141833,0.603749,0.529753
237,1.975,-0.141752,0.603318,0.5296
238,1.983333,-0.141878,0.603078,0.529717
239,1.991667,-0.141804,0.602624,0.529691
240,2.0,-0.141585,0.60196,0.52958
241,2.008333,-0.141511,0.601476,0.529646
242,2.016667,-0.141414,0.601019,0.529745
243,2.025,-0.141295,0.600579,0.529878
244,2.033333,-0.141315,0.600231,0.530136
245,2.041667,-0.141062,0.599592,0.530264
246,2.05,-0.140945,0.599131,0.530566
247,2.058333,-0.140815,0.598678,0.530926
248,2.066667,-0.140796,0.598489,0.531531
249,2.075,-0.140637,0.598125,0.531984
250,2.083333,-0.140372,0.597428,0.532353
251,2.091667,-0.140316,0.597044,0.533011
252,2.1,-0.140313,0.596904,0.533859
253,2.108333,-0.140106,0.596361,0.534391
254,2.116667,-0.140003,0.596015,0.535139
255,2.125,-0.142287,0.600655,0.538291
256,2.133333,-0.14233,0.59992,0.539265
257,2.141667,-0.142175,0.599732,0.540194
258,2.15,-0.142112,0.599317,0.541236
259,2.158333,-0.142054,0.598897,0.542357
260,2.166667,-0.141975,0.598452,0.543502
261,2.175,-0.141941,0.598229,0.544746
262,2.183333,-0.141668,0.597618,0.545859
263,2.191667,-0.141619,0.597256,0.547185
264,2.2,-0.141622,0.597158,0.548528
265,2.208333,-0.141385,0.596613,0.549745
266,2.216667,-0.141365,0.596777,0.551259
267,2.225,-0.141287,0.596717,0.55262
268,2.233333,-0.141219,0.59658,0.554019
269,2.241667,-0.141149,0.596453,0.555464
270,2.25,-0.14116,0.596491,0.557143
271,2.258333,-0.140981,0.596118,0.558679
272,2.266667,-0.141026,0.596314,0.560285
273,2.275,-0.141092,0.596413,0.562023
274,2.283333,-0.141037,0.597081,0.564051
275,2.291667,-0.141049,0.597433,0.565755
276,2.3,-0.140756,0.597786,0.567738
277,2.308333,-0.140693,0.598189,0.569453
278,2.316667,-0.140774,0.598664,0.571339
279,2.325,-0.140859,0.599003,0.573156
280,2.333333,-0.140927,0.599347,0.574965
281,2.341667,-0.141011,0.599803,0.576772
282,2.35,-0.141239,0.600225,0.578734
283,2.358333,-0.14144,0.60068,0.580626
284,2.366667,-0.141561,0.601155,0.582543
285,2.375,-0.141845,0.601666,0.58452
286,2.383333,-0.142049,0.602222,0.586541
287,2.391667,-0.142229,0.602958,0.588607
288,2.4,-0.142455,0.603501,0.590691
289,2.408333,-0.142638,0.60419,0.592768
290,2.416667,-0.142817,0.604995,0.594882
291,2.425,-0.14305,0.60567,0.59698
292,2.433333,-0.143323,0.606464,0.599043
293,2.441667,-0.143601,0.607344,0.601224
294,2.45,-0.143939,0.607814,0.603528
295,2.458333,-0.144095,0.609298,0.605419
296,2.466667,-0.144565,0.609743,0.607813
297,2.475,-0.144865,0.610842,0.61008
298,2.483333,-0.145144,0.612382,0.61216
299,2.491667,-0.145559,0.612954,0.614524
300,2.5,-0.145851,0.614695,0.616551
301,2.508333,-0.146373,0.615375,0.619097
302,2.516667,-0.14666,0.616508,0.621425
303,2.525,-0.146887,0.617449,0.623854
304,2.533333,-0.147446,0.618997,0.626099
305,2.541667,-0.147886,0.62029,0.628505
306,2.55,-0.148097,0.621349,0.63092
307,2.558333,-0.148797,0.62297,0.633196
308,2.566667,-0.149302,0.624376,0.635577
309,2.575,-0.149742,0.625737,0.638021
310,2.583333,-0.150243,0.627156,0.640481
311,2.591667,-0.150853,0.628694,0.642964
312,2.6,-0.151312,0.630031,0.645507
313,2.608333,-0.152078,0.631671,0.648073
314,2.616667,-0.15258,0.633054,0.650566
315,2.625,-0.1529,0.634057,0.653106
316,2.633333,-0.153782,0.635924,0.655684
317,2.641667,-0.154439,0.637507,0.658326
318,2.65,-0.155015,0.638898,0.660911
319,2.658333,-0.15573,0.640383,0.663536
320,2.666667,-0.156403,0.6418,0.666118
321,2.675,-0.157183,0.643289,0.668812
322,2.683333,-0.15791,0.644749,0.671398
323,2.691667,-0.158563,0.646092,0.674076
324,2.7,-0.159427,0.647546,0.676714
325,2.708333,-0.160251,0.649019,0.679463
326,2.716667,-0.161101,0.650419,0.68215
327,2.725,-0.162177,0.651919,0.684943
328,2.733333,-0.162997,0.6534,0.68771
329,2.741667,-0.164017,0.65481,0.690555
330,2.75,-0.164857,0.656664,0.693167
331,2.758333,-0.166101,0.657762,0.696329
332,2.766667,-0.167168,0.659228,0.699231
333,2.775,-0.168096,0.660456,0.702314
334,2.783333,-0.16883,0.662155,0.704942
335,2.791667,-0.170103,0.663887,0.707997
336,2.8,-0.171178,0.665131,0.711177
337,2.808333,-0.171954,0.666415,0.714303
338,2.816667,-0.173265,0.667811,0.717389
339,2.825,-0.174413,0.669495,0.720693
340,2.833333,-0.175558,0.670975,0.724022
341,2.841667,-0.176802,0.672653,0.727245
342,2.85,-0.17806,0.674123,0.730655
343,2.858333,-0.179205,0.675684,0.734059
344,2.866667,-0.180385,0.677428,0.737473
345,2.875,-0.181512,0.679222,0.740855
346,2.883333,-0.182717,0.680783,0.744432
347,2.891667,-0.183882,0.682634,0.747905
348,2.9,-0.184872,0.684353,0.751523
349,2.908333,-0.185962,0.686223,0.755228
350,2.916667,-0.186937,0.688181,0.758616
351,2.925,-0.187833,0.689858,0.76271
352,2.933333,-0.188785,0.69184,0.766485
353,2.941667,-0.189749,0.693705,0.770409
354,2.95,-0.190498,0.695605,0.774314
355,2.958333,-0.191344,0.697647,0.778293
356,2.966667,-0.192244,0.699738,0.782409
357,2.975,-0.193077,0.700789,0.786768
358,2.983333,-0.193633,0.704005,0.790835
359,2.991667,-0.194274,0.706242,0.795068
360,3.0,-0.194873,0.708449,0.799325
361,3.008333,-0.195484,0.710537,0.80357
362,3.016667,-0.195969,0.712726,0.807659
363,3.025,-0.196677,0.71462,0.812149
364,3.033333,-0.196966,0.717241,0.815966
365,3.041667,-0.197396,0.719506,0.820011
366,3.05,-0.197863,0.721696,0.824091
367,3.058333,-0.198269,0.723584,0.828191
368,3.066667,-0.198433,0.726254,0.831927
369,3.075,-0.19854,0.728543,0.835693
370,3.083333,-0.199018,0.730739,0.839668
371,3.091667,-0.198913,0.733097,0.843674
372,3.1,-0.198853,0.735355,0.847344
373,3.108333,-0.198945,0.737367,0.85106
374,3.116667,-0.198849,0.739494,0.854775
375,3.125,-0.198681,0.74181,0.858429
376,3.133333,-0.198432,0.743862,0.861941
377,3.141667,-0.198175,0.74573,0.865548
378,3.15,-0.197703,0.747464,0.869027
379,3.158333,-0.197275,0.748772,0.872424
380,3.166667,-0.196584,0.750585,0.875836
381,3.175,-0.195519,0.752786,0.878972
382,3.183333,-0.194807,0.754452,0.88249
383,3.191667,-0.193965,0.756312,0.885686
384,3.2,-0.193135,0.758046,0.888618
385,3.208333,-0.192283,0.759796,0.891652
386,3.216667,-0.191395,0.761499,0.89458
387,3.225,-0.190488,0.763275,0.897332
388,3.233333,-0.18966,0.764896,0.900215
389,3.241667,-0.18887,0.766279,0.903171
390,3.25,-0.187952,0.767757,0.905795
391,3.258333,-0.187098,0.769288,0.908556
392,3.266667,-0.186411,0.770813,0.911249
393,3.275,-0.185605,0.77239,0.9138
394,3.283333,-0.184688,0.774144,0.916277
395,3.291667,-0.183809,0.775877,0.918639
396,3.3,-0.183012,0.77746,0.920815
397,3.308333,-0.182108,0.779169,0.923014
398,3.316667,-0.18107,0.780755,0.924925
399,3.325,-0.180122,0.782744,0.926902
400,3.333333,-0.17964,0.783954,0.929268
401,3.341667,-0.178683,0.785694,0.931075
402,3.35,-0.178026,0.787172,0.932979
403,3.358333,-0.177336,0.788341,0.935103
404,3.366667,-0.176808,0.789016,0.937571
405,3.375,-0.175984,0.790572,0.939315
406,3.383333,-0.175109,0.791176,0.941554
407,3.391667,-0.174721,0.792384,0.943826
408,3.4,-0.174043,0.793701,0.945433
409,3.408333,-0.173476,0.794512,0.947208
410,3.416667,-0.172704,0.795551,0.948959
411,3.425,-0.172021,0.796427,0.950416
412,3.433333,-0.171197,0.797474,0.951991
413,3.441667,-0.170467,0.798265,0.953301
414,3.45,-0.1698,0.79924,0.95483
415,3.458333,-0.169133,0.799987,0.956252
416,3.466667,-0.168466,0.801223,0.958038
417,3.475,-0.167983,0.80192,0.959608
418,3.483333,-0.167339,0.802763,0.961223
419,3.491667,-0.166718,0.803426,0.9627
420,3.5,-0.166212,0.803899,0.964056
421,3.508333,-0.165657,0.804597,0.965943
422,3.516667,-0.164993,0.805432,0.967361
423,3.525,-0.164499,0.805784,0.968407
424,3.533333,-0.163969,0.806162,0.969597
425,3.541667,-0.163383,0.806653,0.970881
426,3.55,-0.162787,0.806899,0.972022
427,3.558333,-0.162299,0.807497,0.973011
428,3.566667,-0.161864,0.807865,0.974257
429,3.575,-0.161525,0.808087,0.975884
430,3.583333,-0.161014,0.808643,0.976647
431,3.591667,-0.16064,0.808854,0.97819
432,3.6,-0.160174,0.809139,0.978964
433,3.608333,-0.159799,0.808971,0.98005
434,3.616667,-0.159308,0.809123,0.981109
435,3.625,-0.158868,0.80918,0.982546
436,3.633333,-0.158376,0.809082,0.98324
437,3.641667,-0.157915,0.809014,0.984203
438,3.65,-0.157378,0.809066,0.98527
439,3.658333,-0.156977,0.808943,0.98623
440,3.666667,-0.156543,0.80875,0.987127
441,3.675,-0.156173,0.808717,0.988115
442,3.683333,-0.155789,0.808652,0.989044
443,3.691667,-0.155386,0.808654,0.990017
444,3.7,-0.15514,0.808046,0.991329
445,3.708333,-0.154576,0.808533,0.991846
446,3.716667,-0.154346,0.808225,0.992777
447,3.725,-0.153828,0.807474,0.994245
448,3.733333,-0.153639,0.807741,0.995153
449,3.741667,-0.153264,0.807819,0.996099
450,3.75,-0.15294,0.807765,0.997009
451,3.758333,-0.152524,0.807806,0.99787
452,3.766667,-0.152156,0.80793,0.998669
453,3.775,-0.15184,0.808003,0.999268
454,3.783333,-0.151493,0.807936,0.999923
455,3.791667,-0.151166,0.808028,1.000549
456,3.8,-0.150775,0.808197,1.001163
457,3.808333,-0.150445,0.808238,1.00182
458,3.816667,-0.1501,0.808252,1.002435
459,3.825,-0.149722,0.808342,1.00304
460,3.833333,-0.149359,0.808527,1.003675
461,3.841667,-0.14878,0.80866,1.003798
462,3.85,-0.148479,0.809264,1.004799
463,3.858333,-0.148112,0.809518,1.005349
464,3.866667,-0.147737,0.809815,1.005887
465,3.875,-0.14755,0.809631,1.006407
466,3.883333,-0.146987,0.810411,1.006841
467,3.891667,-0.146531,0.810552,1.007225
468,3.9,-0.146338,0.810671,1.007813
469,3.908333,-0.146135,0.810613,1.008177
470,3.916667,-0.145815,0.810651,1.008452
471,3.925,-0.145758,0.810412,1.00922
472,3.933333,-0.145591,0.810265,1.00969
473,3.941667,-0.145443,0.81021,1.010146
474,3.95,-0.145362,0.810077,1.010645
475,3.958333,-0.145218,0.810123,1.011033
476,3.966667,-0.145162,0.810067,1.011506
477,3.975,-0.145084,0.809998,1.011936
478,3.983333,-0.145025,0.809876,1.012369
479,3.991667,-0.144976,0.809736,1.012793
480,4.0,-0.144982,0.809596,1.013255
481,4.008333,-0.144947,0.809383,1.013734
482,4.016667,-0.144936,0.809144,1.014231
483,4.025,-0.144935,0.80885,1.014738
484,4.033333,-0.144917,0.808543,1.015254
485,4.041667,-0.144901,0.808217,1.01577
486,4.05,-0.144917,0.807889,1.016283
487,4.058333,-0.144891,0.807219,1.016438
488,4.066667,-0.144933,0.806808,1.016918
489,4.075,-0.145079,0.806721,1.01779
490,4.083333,-0.145086,0.806045,1.018016
491,4.091667,-0.145105,0.805523,1.018467
492,4.1,-0.145293,0.805275,1.019361
493,4.108333,-0.145382,0.804698,1.019919
494,4.116667,-0.145516,0.803927,1.020529
495,4.125,-0.145612,0.803389,1.021124
496,4.133333,-0.145729,0.80267,1.021658
497,4.141667,-0.145857,0.801886,1.021988
498,4.15,-0.146018,0.801279,1.022647
499,4.158333,-0.14616,0.800567,1.023128
500,4.166667,-0.146225,0.799768,1.023409
501,4.175,-0.146412,0.799113,1.024022
502,4.183333,-0.146398,0.798523,1.024549
503,4.191667,-0.146458,0.797903,1.025056
504,4.2,-0.146496,0.797123,1.02542
505,4.208333,-0.146545,0.796505,1.025992
506,4.216667,-0.146541,0.795801,1.026558
507,4.225,-0.146587,0.795163,1.027162
508,4.233333,-0.146657,0.794574,1.027746
509,4.241667,-0.146745,0.793968,1.028339
510,4.25,-0.147136,0.793609,1.029132
511,4.258333,-0.146743,0.793197,1.029306
512,4.266667,-0.146797,0.79261,1.029828
513,4.275,-0.146954,0.792095,1.030548
514,4.283333,-0.147062,0.791403,1.031051
515,4.291667,-0.147121,0.790991,1.03161
516,4.3,-0.147198,0.790369,1.032107
517,4.308333,-0.147283,0.789811,1.032628
518,4.316667,-0.147334,0.789239,1.033136
519,4.325,-0.147395,0.78866,1.033661
520,4.333333,-0.147455,0.78805,1.034149
521,4.341667,-0.14751,0.787508,1.034668
522,4.35,-0.147627,0.786922,1.035172
523,4.358333,-0.147645,0.786457,1.035659
524,4.366667,-0.147713,0.78595,1.036153
525,4.375,-0.147742,0.785411,1.036558
526,4.383333,-0.147787,0.784888,1.037004
527,4.391667,-0.147759,0.784284,1.037297
528,4.4,-0.147804,0.783773,1.037692
529,4.408333,-0.147932,0.783169,1.038405
530,4.416667,-0.147993,0.782647,1.038771
531,4.425,-0.148054,0.782032,1.039082
532,4.433333,-0.14808,0.781608,1.039482
533,4.441667,-0.148092,0.781014,1.03989
534,4.45,-0.148146,0.780463,1.040277
535,4.458333,-0.148194,0.779877,1.040614
536,4.466667,-0.148256,0.77928,1.040995
537,4.475,-0.14834,0.778709,1.041375
538,4.483333,-0.148436,0.778191,1.041782
539,4.491667,-0.148524,0.777557,1.042182
540,4.5,-0.14857,0.777114,1.042601
541,4.508333,-0.148651,0.776555,1.042962
542,4.516667,-0.148739,0.776157,1.043458
543,4.525,-0.148799,0.775795,1.043876
544,4.533333,-0.148845,0.775552,1.044218
545,4.541667,-0.148935,0.775201,1.044612
546,4.55,-0.148969,0.77492,1.045061
547,4.558333,-0.149121,0.774473,1.045419
548,4.566667,-0.149262,0.773851,1.045627
549,4.575,-0.149344,0.773552,1.045934
550,4.583333,-0.14941,0.773247,1.046255
551,4.591667,-0.149523,0.772887,1.046618
552,4.6,-0.149626,0.77242,1.046996
553,4.608333,-0.149708,0.77202,1.047362
554,4.616667,-0.149796,0.771684,1.047792
555,4.625,-0.149919,0.771254,1.048189
556,4.633333,-0.150034,0.770907,1.048583
557,4.641667,-0.150143,0.770561,1.04892
558,4.65,-0.15028,0.770139,1.049204
559,4.658333,-0.150406,0.769763,1.049474
560,4.666667,-0.150569,0.769336,1.049639
561,4.675,-0.15068,0.768977,1.049998
562,4.683333,-0.15085,0.768501,1.050181
563,4.691667,-0.150835,0.768597,1.050341
564,4.7,-0.150963,0.768178,1.050591
565,4.708333,-0.151093,0.767785,1.050933
566,4.716667,-0.151278,0.76751,1.051215
567,4.725,-0.151372,0.767135,1.051498
568,4.733333,-0.151558,0.766841,1.05173
569,4.741667,-0.151696,0.766596,1.052064
570,4.75,-0.151907,0.766327,1.052482
571,4.758333,-0.152023,0.765991,1.05283
572,4.766667,-0.152169,0.76567,1.053148
573,4.775,-0.152315,0.765379,1.053477
574,4.783333,-0.152491,0.765024,1.053862
575,4.791667,-0.152675,0.764632,1.054173
576,4.8,-0.152866,0.764359,1.054539
577,4.808333,-0.153049,0.764152,1.054802
578,4.816667,-0.153224,0.763871,1.0551
579,4.825,-0.153428,0.763637,1.055331
580,4.833333,-0.153665,0.763307,1.055488
581,4.841667,-0.153853,0.763118,1.055741
582,4.85,-0.154114,0.762722,1.055899
583,4.858333,-0.154657,0.762051,1.056145
584,4.866667,-0.154845,0.761727,1.056363
585,4.875,-0.15502,0.761481,1.056587
586,4.883333,-0.155178,0.76117,1.056829
587,4.891667,-0.155111,0.760691,1.057157
588,4.9,-0.155248,0.760392,1.057439
589,4.908333,-0.155364,0.760089,1.057689
590,4.916667,-0.15544,0.759753,1.057892
591,4.925,-0.155711,0.759643,1.058074
592,4.933333,-0.155651,0.759153,1.058247
593,4.941667,-0.155862,0.758913,1.058452
594,4.95,-0.155615,0.758957,1.058591
595,4.958333,-0.155718,0.758654,1.058755
596,4.966667,-0.155771,0.758296,1.058942
597,4.975,-0.155779,0.757908,1.059078
598,4.983333,-0.155781,0.757428,1.059223
599,4.991667,-0.155825,0.757005,1.059387
600,5.0,-0.155876,0.756625,1.059589
601,5.008333,-0.156256,0.755836,1.05985
602,5.016667,-0.155863,0.755812,1.059905
603,5.025,-0.155812,0.7554,1.060079
604,5.033333,-0.155788,0.755202,1.060073
605,5.041667,-0.156116,0.754313,1.06045
606,5.05,-0.155655,0.754302,1.060406
607,5.058333,-0.155556,0.753803,1.060501
608,5.066667,-0.155478,0.753299,1.060574
609,5.075,-0.155424,0.752823,1.060482
610,5.083333,-0.155407,0.752028,1.06064
611,5.091667,-0.15533,0.751633,1.060786
612,5.1,-0.155266,0.75115,1.060839
613,5.108333,-0.155146,0.750511,1.060892
614,5.116667,-0.155043,0.750034,1.060943
