Frame,Time (Seconds),X.3,Y.3,Z.3
373,3.108333,0.207836,0.636565,1.001974
374,3.116667,0.207766,0.636929,1.001779
375,3.125,0.207688,0.637293,1.001585
376,3.133333,0.20763,0.637656,1.001396
377,3.141667,0.207563,0.638046,1.001213
378,3.15,0.207491,0.638436,1.001026
379,3.158333,0.207419,0.638862,1.000844
380,3.166667,0.207332,0.639309,1.0007
381,3.175,0.207269,0.63977,1.000568
382,3.183333,0.207191,0.640296,1.000464
383,3.191667,0.207109,0.640807,1.000398
384,3.2,0.207038,0.64133,1.000359
385,3.208333,0.206947,0.641879,1.000301
386,3.216667,0.206863,0.642423,1.000232
387,3.225,0.206795,0.642943,1.000146
388,3.233333,0.206583,0.64261,1.000633
389,3.241667,0.206713,0.643996,1.000092
390,3.25,0.206626,0.644471,0.999991
391,3.258333,0.206531,0.644935,0.999878
392,3.266667,0.206399,0.645364,0.999777
393,3.275,0.206262,0.645746,0.999665
394,3.283333,0.206141,0.646126,0.999568
395,3.291667,0.205958,0.64646,0.999397
396,3.3,0.205825,0.646819,0.999326
397,3.308333,0.205702,0.647203,0.999268
398,3.316667,0.205658,0.647624,0.999288
399,3.325,0.205512,0.647941,0.999165
400,3.333333,0.205443,0.648319,0.999112
401,3.341667,0.205382,0.64869,0.999065
402,3.35,0.205328,0.649052,0.999012
403,3.358333,0.205278,0.649431,0.998955
404,3.366667,0.205236,0.649797,0.998891
405,3.375,0.205201,0.650118,0.998861
406,3.383333,0.205163,0.650441,0.998841
407,3.391667,0.205112,0.65074,0.998822
408,3.4,0.205047,0.651051,0.998807
409,3.408333,0.204984,0.651364,0.998794
410,3.416667,0.204927,0.651694,0.998797
411,3.425,0.204862,0.652017,0.998802
412,3.433333,0.204798,0.652327,0.99879
413,3.441667,0.204747,0.652632,0.998788
414,3.45,0.204706,0.652913,0.998796
415,3.458333,0.204669,0.65317,0.998781
416,3.466667,0.204644,0.653407,0.998781
417,3.475,0.20462,0.653617,0.998778
418,3.483333,0.204593,0.653815,0.998796
419,3.491667,0.204563,0.653992,0.998823
420,3.5,0.204552,0.654143,0.998858
421,3.508333,0.204527,0.654286,0.998904
422,3.516667,0.204527,0.654397,0.998949
423,3.525,0.204525,0.654472,0.998994
424,3.533333,0.20453,0.654525,0.999032
425,3.541667,0.204532,0.654554,0.999042
426,3.55,0.204548,0.654538,0.999065
427,3.558333,0.204555,0.654506,0.999075
428,3.566667,0.204571,0.65445,0.999079
429,3.575,0.204597,0.654379,0.99909
430,3.583333,0.204641,0.654278,0.999095
431,3.591667,0.204691,0.654159,0.99909
432,3.6,0.204756,0.654011,0.999091
433,3.608333,0.20483,0.653848,0.999088
434,3.616667,0.204925,0.653655,0.999109
435,3.625,0.205028,0.653455,0.999115
436,3.633333,0.205156,0.653227,0.999149
437,3.641667,0.205291,0.65298,0.999178
438,3.65,0.20544,0.652712,0.999202
439,3.658333,0.205593,0.65241,0.999217
440,3.666667,0.205768,0.652086,0.999224
441,3.675,0.205951,0.651708,0.999237
442,3.683333,0.206196,0.651345,0.999331
443,3.691667,0.206401,0.650891,0.99934
444,3.7,0.20658,0.650431,0.999341
445,3.708333,0.206768,0.649955,0.999347
446,3.716667,0.206977,0.64946,0.999351
447,3.725,0.207208,0.648963,0.99936
448,3.733333,0.207456,0.64847,0.999385
449,3.741667,0.207731,0.647948,0.999404
450,3.75,0.207993,0.647454,0.999421
451,3.758333,0.208272,0.646947,0.999438
452,3.766667,0.208593,0.646416,0.999438
453,3.775,0.208921,0.645874,0.999424
454,3.783333,0.209239,0.645332,0.999421
455,3.791667,0.209565,0.644767,0.999423
456,3.8,0.209906,0.644221,0.999422
457,3.808333,0.210239,0.643695,0.999417
458,3.816667,0.210592,0.64316,0.999427
459,3.825,0.210958,0.642643,0.99942
460,3.833333,0.211283,0.642132,0.999442
461,3.841667,0.211623,0.641601,0.999446
462,3.85,0.211971,0.641002,0.999398
463,3.858333,0.212373,0.640458,0.999435
464,3.866667,0.212748,0.639913,0.999443
465,3.875,0.213118,0.639366,0.999437
466,3.883333,0.213518,0.638809,0.99943
467,3.891667,0.213947,0.638249,0.999438
468,3.9,0.214359,0.637733,0.999416
469,3.908333,0.214791,0.63721,0.999414
470,3.916667,0.215228,0.636713,0.999429
471,3.925,0.215679,0.636209,0.999417
472,3.933333,0.216169,0.63569,0.999423
473,3.941667,0.216625,0.635244,0.99942
474,3.95,0.217095,0.634806,0.999418
475,3.958333,0.217553,0.634399,0.999405
476,3.966667,0.218012,0.633948,0.999346
477,3.975,0.218511,0.633599,0.999333
478,3.983333,0.218978,0.633265,0.999275
479,3.991667,0.219459,0.632916,0.999223
480,4.0,0.219931,0.632584,0.999176
481,4.008333,0.22034,0.632308,0.999087
482,4.016667,0.220841,0.631957,0.998999
483,4.025,0.221278,0.631652,0.998916
484,4.033333,0.221682,0.63137,0.998837
485,4.041667,0.222058,0.631112,0.998755
486,4.05,0.222413,0.630893,0.998649
487,4.058333,0.222762,0.630655,0.99851
488,4.066667,0.223112,0.63053,0.998433
489,4.075,0.223454,0.630409,0.9983
490,4.083333,0.223777,0.630316,0.998141
491,4.091667,0.22414,0.630199,0.997968
492,4.1,0.22444,0.630148,0.997795
493,4.108333,0.224756,0.630102,0.997608
494,4.116667,0.225035,0.630072,0.99742
495,4.125,0.2253,0.63006,0.997227
496,4.133333,0.225549,0.630074,0.997033
497,4.141667,0.225785,0.630101,0.996842
498,4.15,0.226022,0.630155,0.996635
499,4.158333,0.226234,0.630214,0.996434
500,4.166667,0.226452,0.630272,0.996225
501,4.175,0.226638,0.630349,0.996042
502,4.183333,0.226814,0.63045,0.995848
503,4.191667,0.226982,0.630552,0.99565
504,4.2,0.227118,0.630681,0.995443
505,4.208333,0.227245,0.630818,0.995236
506,4.216667,0.227378,0.630957,0.995001
507,4.225,0.227483,0.631109,0.994782
508,4.233333,0.227558,0.631271,0.994562
509,4.241667,0.22764,0.631458,0.994306
510,4.25,0.227686,0.631654,0.994065
511,4.258333,0.227733,0.631858,0.99381
512,4.266667,0.22776,0.632081,0.993556
513,4.275,0.227785,0.632308,0.993309
514,4.283333,0.227793,0.632538,0.993071
515,4.291667,0.227787,0.632795,0.992833
516,4.3,0.227767,0.633072,0.99259
517,4.308333,0.227674,0.633422,0.992337
518,4.316667,0.227635,0.633714,0.992078
519,4.325,0.227576,0.634033,0.991823
520,4.333333,0.22749,0.634349,0.991575
521,4.341667,0.227413,0.634668,0.991309
522,4.35,0.227306,0.635014,0.991042
523,4.358333,0.227197,0.635377,0.990764
524,4.366667,0.227107,0.635773,0.990441
525,4.375,0.226993,0.636184,0.99017
526,4.383333,0.226869,0.636604,0.989899
527,4.391667,0.226734,0.637074,0.989601
528,4.4,0.226587,0.637567,0.989288
529,4.408333,0.226429,0.638101,0.988945
530,4.416667,0.226279,0.638606,0.988632
531,4.425,0.226112,0.639127,0.988307
532,4.433333,0.225951,0.639654,0.987977
533,4.441667,0.225809,0.640175,0.987642
534,4.45,0.225659,0.64071,0.9873
535,4.458333,0.225439,0.641292,0.986961
536,4.466667,0.22529,0.641838,0.986622
537,4.475,0.225164,0.642371,0.986278
538,4.483333,0.225008,0.642899,0.985936
539,4.491667,0.224854,0.643452,0.985569
540,4.5,0.224672,0.644021,0.98522
541,4.508333,0.224516,0.644587,0.984863
542,4.516667,0.224311,0.645196,0.984506
543,4.525,0.224148,0.645806,0.984166
544,4.533333,0.223976,0.64641,0.983852
545,4.541667,0.223812,0.64702,0.983488
546,4.55,0.223597,0.647618,0.983125
547,4.558333,0.223398,0.648217,0.982749
548,4.566667,0.223209,0.648816,0.982384
549,4.575,0.222973,0.649411,0.982027
550,4.583333,0.222767,0.649992,0.981684
551,4.591667,0.222584,0.650569,0.981344
552,4.6,0.222372,0.65118,0.980977
553,4.608333,0.222164,0.651775,0.980627
554,4.616667,0.221959,0.65238,0.980288
555,4.625,0.221766,0.652986,0.979955
556,4.633333,0.221548,0.653603,0.979656
557,4.641667,0.221323,0.654198,0.979388
558,4.65,0.2211,0.654797,0.979117
559,4.658333,0.220879,0.655418,0.978868
560,4.666667,0.220665,0.656022,0.978625
561,4.675,0.220455,0.656637,0.978376
562,4.683333,0.220252,0.657226,0.97814
563,4.691667,0.220071,0.657821,0.977922
564,4.7,0.219875,0.658462,0.97775
565,4.708333,0.219727,0.659014,0.977543
566,4.716667,0.219624,0.659477,0.977299
567,4.725,0.219507,0.660009,0.977074
568,4.733333,0.219355,0.66055,0.976869
569,4.741667,0.219237,0.661059,0.976651
570,4.75,0.219127,0.661563,0.976438
571,4.758333,0.219009,0.662065,0.976233
572,4.766667,0.218881,0.662548,0.976029
573,4.775,0.218733,0.663062,0.97588
574,4.783333,0.218608,0.663536,0.97567
575,4.791667,0.218442,0.664008,0.975487
576,4.8,0.218275,0.664445,0.97534
577,4.808333,0.218084,0.664862,0.975195
578,4.816667,0.21789,0.665201,0.975019
579,4.825,0.217709,0.66557,0.974887
580,4.833333,0.217533,0.665896,0.974735
581,4.841667,0.217334,0.666186,0.97458
582,4.85,0.217119,0.666431,0.974402
583,4.858333,0.216888,0.666633,0.974215
584,4.866667,0.21666,0.666865,0.974041
585,4.875,0.216408,0.666998,0.973827
586,4.883333,0.216146,0.667118,0.973596
587,4.891667,0.215848,0.667208,0.973367
588,4.9,0.21561,0.667267,0.973198
589,4.908333,0.215367,0.667328,0.973004
590,4.916667,0.215122,0.667371,0.972835
591,4.925,0.214902,0.667399,0.972651
592,4.933333,0.214682,0.667394,0.972474
593,4.941667,0.214437,0.667337,0.972274
594,4.95,0.214248,0.667303,0.972104
595,4.958333,0.21402,0.667114,0.971884
596,4.966667,0.21383,0.666922,0.971661
597,4.975,0.213624,0.66671,0.971452
598,4.983333,0.213411,0.666465,0.971238
599,4.991667,0.213188,0.6662,0.971019
600,5.0,0.212966,0.665945,0.970801
601,5.008333,0.212733,0.665682,0.970586
602,5.016667,0.212539,0.665394,0.970397
603,5.025,0.212337,0.665085,0.970211
604,5.033333,0.212155,0.664802,0.970023
605,5.041667,0.212001,0.664461,0.969848
606,5.05,0.211873,0.664112,0.969679
607,5.058333,0.211718,0.663692,0.969475
608,5.066667,0.211604,0.663287,0.96929
609,5.075,0.21153,0.662885,0.969114
610,5.083333,0.211424,0.66238,0.968911
611,5.091667,0.211355,0.66185,0.968732
612,5.1,0.211286,0.661251,0.968554
613,5.108333,0.211248,0.660766,0.968413
614,5.116667,0.211177,0.660251,0.968258
615,5.125,0.211106,0.659702,0.968053
616,5.133333,0.21107,0.659156,0.96788
617,5.141667,0.21103,0.658579,0.967714
618,5.15,0.21098,0.658049,0.967575
619,5.158333,0.210933,0.657475,0.967414
620,5.166667,0.210899,0.656885,0.967265
621,5.175,0.210832,0.656267,0.96707
622,5.183333,0.210802,0.655605,0.966883
623,5.191667,0.210791,0.655023,0.966757
624,5.2,0.210749,0.654287,0.966623
625,5.208333,0.210733,0.653547,0.96645
626,5.216667,0.210744,0.652917,0.966373
627,5.225,0.210764,0.652262,0.966259
628,5.233333,0.2108,0.651585,0.966148
629,5.241667,0.21083,0.650838,0.966003
630,5.25,0.210854,0.650189,0.965892
631,5.258333,0.210922,0.649617,0.965831
632,5.266667,0.21095,0.648977,0.965775
633,5.275,0.21098,0.648276,0.965707
634,5.283333,0.210999,0.647653,0.965677
635,5.291667,0.210986,0.647048,0.965588
