Frame,Time (Seconds),X.3,Y.3,Z.3
49,0.408333,0.280969,0.566481,-0.037476
50,0.416667,0.280932,0.566467,-0.037537
51,0.425,0.280926,0.566443,-0.037599
52,0.433333,0.280876,0.566413,-0.037668
53,0.441667,0.280821,0.566419,-0.037726
54,0.45,0.280777,0.566398,-0.037801
55,0.458333,0.280745,0.566378,-0.037864
56,0.466667,0.28067,0.566384,-0.03793
57,0.475,0.280207,0.566753,-0.037852
58,0.483333,0.28016,0.566741,-0.037915
59,0.491667,0.280085,0.566745,-0.037983
60,0.5,0.280043,0.566744,-0.038036
61,0.508333,0.279975,0.566763,-0.038093
62,0.516667,0.279892,0.566789,-0.038146
63,0.525,0.279825,0.566818,-0.038196
64,0.533333,0.279791,0.566822,-0.038238
65,0.541667,0.279737,0.566849,-0.038294
66,0.55,0.279672,0.566877,-0.038339
67,0.558333,0.279616,0.566912,-0.038377
68,0.566667,0.27954,0.56696,-0.038425
69,0.575,0.279689,0.567539,-0.038405
70,0.583333,0.279404,0.567037,-0.038499
71,0.591667,0.27933,0.567078,-0.038548
72,0.6,0.27945,0.5677,-0.038546
73,0.608333,0.279366,0.567732,-0.038575
74,0.616667,0.279301,0.567798,-0.038625
75,0.625,0.279183,0.567848,-0.038647
76,0.633333,0.278786,0.567444,-0.038762
77,0.641667,0.279034,0.567987,-0.038735
78,0.65,0.278609,0.567584,-0.038838
79,0.658333,0.278562,0.567623,-0.038873
80,0.666667,0.278472,0.56771,-0.038906
81,0.675,0.278369,0.567782,-0.038939
82,0.683333,0.278287,0.567849,-0.03898
83,0.691667,0.278168,0.567943,-0.03901
84,0.7,0.277973,0.568105,-0.039058
85,0.708333,0.277874,0.568174,-0.039092
86,0.716667,0.278073,0.568691,-0.039051
87,0.725,0.277939,0.568775,-0.039079
88,0.733333,0.277821,0.568863,-0.039095
89,0.741667,0.277698,0.568965,-0.039129
90,0.75,0.277569,0.569059,-0.039141
91,0.758333,0.277451,0.569137,-0.03913
92,0.766667,0.277312,0.569287,-0.039167
93,0.775,0.277215,0.569353,-0.039157
94,0.783333,0.277076,0.569469,-0.039171
95,0.791667,0.276996,0.569571,-0.039209
96,0.8,0.276878,0.5697,-0.039229
97,0.808333,0.276756,0.569802,-0.039225
98,0.816667,0.27667,0.569885,-0.03922
99,0.825,0.276558,0.570062,-0.039283
100,0.833333,0.276472,0.57011,-0.039268
101,0.841667,0.276382,0.570173,-0.039266
102,0.85,0.27627,0.570248,-0.03926
103,0.858333,0.276191,0.570284,-0.039238
104,0.866667,0.276047,0.570332,-0.039206
105,0.875,0.27588,0.570451,-0.039174
106,0.883333,0.275786,0.570498,-0.039153
107,0.891667,0.275757,0.570496,-0.039143
108,0.9,0.275713,0.570502,-0.039106
109,0.908333,0.27564,0.570525,-0.039088
110,0.916667,0.275585,0.570559,-0.039069
111,0.925,0.275566,0.570557,-0.039054
112,0.933333,0.275553,0.570554,-0.039028
113,0.941667,0.274509,0.571387,-0.038846
114,0.95,0.275529,0.570534,-0.038999
115,0.958333,0.275539,0.570525,-0.038973
116,0.966667,0.274737,0.571331,-0.039083
117,0.975,0.274715,0.571298,-0.039015
118,0.983333,0.274725,0.571267,-0.038988
119,0.991667,0.274749,0.571251,-0.038994
120,1.0,0.274777,0.571202,-0.038982
121,1.008333,0.274807,0.571123,-0.038938
122,1.016667,0.274846,0.571054,-0.038934
123,1.025,0.27489,0.570978,-0.038907
124,1.033333,0.274939,0.570838,-0.038852
125,1.041667,0.274992,0.570742,-0.0388
126,1.05,0.275059,0.570658,-0.038779
127,1.058333,0.275152,0.570647,-0.038777
128,1.066667,0.274942,0.570102,-0.038821
129,1.075,0.275322,0.570503,-0.038689
130,1.083333,0.275098,0.569984,-0.038733
131,1.091667,0.275189,0.569919,-0.038693
132,1.1,0.275602,0.570264,-0.038533
133,1.108333,0.275368,0.56979,-0.038599
134,1.116667,0.275466,0.569638,-0.038519
135,1.125,0.275582,0.569601,-0.038505
136,1.133333,0.275668,0.569537,-0.038436
137,1.141667,0.276097,0.569816,-0.038226
138,1.15,0.275853,0.569342,-0.038297
139,1.158333,0.276304,0.569605,-0.038089
140,1.166667,0.276417,0.569496,-0.038022
141,1.175,0.276535,0.569383,-0.037941
142,1.183333,0.276495,0.568728,-0.037958
143,1.191667,0.276577,0.568566,-0.037842
144,1.2,0.276701,0.568452,-0.03776
145,1.208333,0.276792,0.568347,-0.037668
146,1.216667,0.276907,0.568251,-0.037571
147,1.225,0.277055,0.568201,-0.037458
148,1.233333,0.277131,0.568165,-0.037408
149,1.241667,0.27764,0.567621,-0.037424
150,1.25,0.277788,0.567563,-0.0373
151,1.258333,0.277901,0.567443,-0.037185
152,1.266667,0.278118,0.567291,-0.037062
153,1.275,0.278122,0.567205,-0.036933
154,1.283333,0.278217,0.567111,-0.036801
155,1.291667,0.27834,0.567003,-0.03666
156,1.3,0.278463,0.566908,-0.03651
157,1.308333,0.278612,0.566809,-0.036319
158,1.316667,0.278737,0.566718,-0.03616
159,1.325,0.27887,0.566623,-0.035992
160,1.333333,0.279024,0.566584,-0.035809
161,1.341667,0.279156,0.566481,-0.035624
162,1.35,0.279364,0.56644,-0.035488
163,1.358333,0.279503,0.566337,-0.035291
164,1.366667,0.279629,0.566221,-0.035083
165,1.375,0.279779,0.566134,-0.034858
166,1.383333,0.279933,0.566056,-0.034622
167,1.391667,0.28008,0.565967,-0.034398
168,1.4,0.280238,0.565864,-0.034166
169,1.408333,0.280385,0.565824,-0.03391
170,1.416667,0.280517,0.565732,-0.033666
171,1.425,0.280639,0.565626,-0.03342
172,1.433333,0.280769,0.565544,-0.033174
173,1.441667,0.280907,0.565441,-0.032894
174,1.45,0.281007,0.56532,-0.032629
175,1.458333,0.281111,0.565232,-0.032365
176,1.466667,0.281233,0.565198,-0.032065
177,1.475,0.28134,0.56512,-0.031802
178,1.483333,0.281449,0.565054,-0.031547
179,1.491667,0.281569,0.564999,-0.031248
180,1.5,0.281669,0.564942,-0.030962
181,1.508333,0.281824,0.564866,-0.030619
182,1.516667,0.281856,0.564569,-0.030291
183,1.525,0.281963,0.564509,-0.029978
184,1.533333,0.282133,0.564691,-0.029651
185,1.541667,0.282249,0.564633,-0.029294
186,1.55,0.282333,0.564573,-0.028943
187,1.558333,0.28241,0.564529,-0.028594
188,1.566667,0.282491,0.564475,-0.028247
189,1.575,0.282543,0.564277,-0.027869
190,1.583333,0.282651,0.564408,-0.02749
191,1.591667,0.282734,0.56438,-0.027081
192,1.6,0.282811,0.564317,-0.026675
193,1.608333,0.282892,0.564243,-0.026273
194,1.616667,0.282948,0.564172,-0.025848
195,1.625,0.283013,0.564104,-0.025383
196,1.633333,0.283045,0.563941,-0.024966
197,1.641667,0.283155,0.563995,-0.024517
198,1.65,0.283245,0.564048,-0.024024
199,1.658333,0.283315,0.564018,-0.023558
200,1.666667,0.283308,0.563702,-0.023088
201,1.675,0.283352,0.563672,-0.022572
202,1.683333,0.283404,0.563644,-0.022054
203,1.691667,0.283432,0.563603,-0.021507
204,1.7,0.28347,0.563565,-0.020919
205,1.708333,0.283473,0.563514,-0.020338
206,1.716667,0.283558,0.56373,-0.019662
207,1.725,0.283596,0.563727,-0.019077
208,1.733333,0.283601,0.563666,-0.018382
209,1.741667,0.283616,0.563615,-0.017747
210,1.75,0.283613,0.563567,-0.017065
211,1.758333,0.283625,0.563505,-0.016346
212,1.766667,0.283623,0.563493,-0.015624
213,1.775,0.283617,0.563462,-0.014898
214,1.783333,0.28363,0.563423,-0.014132
215,1.791667,0.283628,0.563418,-0.013347
216,1.8,0.283603,0.563426,-0.012555
217,1.808333,0.283615,0.563413,-0.011736
218,1.816667,0.283598,0.563446,-0.010889
219,1.825,0.283576,0.563451,-0.010055
220,1.833333,0.283565,0.563459,-0.009192
221,1.841667,0.283553,0.563492,-0.008307
222,1.85,0.283523,0.563538,-0.007427
223,1.858333,0.283504,0.563589,-0.006475
224,1.866667,0.283482,0.563663,-0.005591
225,1.875,0.283443,0.56372,-0.00464
226,1.883333,0.283411,0.563814,-0.003655
227,1.891667,0.283475,0.564754,-0.002863
228,1.9,0.283319,0.563977,-0.001673
229,1.908333,0.283265,0.564085,-0.000627
230,1.916667,0.283235,0.564204,0.000398
231,1.925,0.283178,0.564309,0.00146
232,1.933333,0.283172,0.564447,0.002538
233,1.941667,0.283128,0.564599,0.003623
234,1.95,0.283118,0.564766,0.00474
235,1.958333,0.283083,0.564969,0.005901
236,1.966667,0.283065,0.565156,0.007009
237,1.975,0.283064,0.565358,0.008167
238,1.983333,0.28306,0.565589,0.009372
239,1.991667,0.283049,0.565799,0.010578
240,2.0,0.283064,0.566054,0.01182
241,2.008333,0.283105,0.566292,0.013053
242,2.016667,0.283153,0.566601,0.014364
243,2.025,0.283228,0.566885,0.015639
244,2.033333,0.283317,0.567225,0.017012
245,2.041667,0.283431,0.567571,0.018373
246,2.05,0.283577,0.567932,0.019758
247,2.058333,0.28374,0.568327,0.02122
248,2.066667,0.283925,0.568752,0.022669
249,2.075,0.284154,0.569203,0.024152
250,2.083333,0.284335,0.569684,0.025701
251,2.091667,0.28454,0.570166,0.027252
252,2.1,0.284755,0.570692,0.028881
253,2.108333,0.284967,0.571219,0.030581
254,2.116667,0.28517,0.571696,0.032289
255,2.125,0.285384,0.572089,0.034181
256,2.133333,0.285585,0.572475,0.0361
257,2.141667,0.286018,0.574075,0.037537
258,2.15,0.286291,0.574632,0.039439
259,2.158333,0.286551,0.575129,0.041484
260,2.166667,0.286816,0.575666,0.043565
261,2.175,0.287094,0.576263,0.045683
262,2.183333,0.287383,0.576828,0.047957
263,2.191667,0.287639,0.577366,0.050338
264,2.2,0.287895,0.577946,0.052768
265,2.208333,0.288145,0.578511,0.05533
266,2.216667,0.288386,0.579073,0.058007
267,2.225,0.288618,0.57966,0.060825
268,2.233333,0.28881,0.580265,0.063713
269,2.241667,0.288963,0.58089,0.066776
270,2.25,0.289087,0.581558,0.069854
271,2.258333,0.289147,0.582227,0.073117
272,2.266667,0.289167,0.582973,0.076534
273,2.275,0.289141,0.583811,0.080085
274,2.283333,0.289034,0.584677,0.083846
275,2.291667,0.28887,0.585656,0.087657
276,2.3,0.288594,0.586673,0.091735
277,2.308333,0.28827,0.587828,0.095966
278,2.316667,0.287797,0.588999,0.100327
279,2.325,0.287173,0.589635,0.105039
280,2.333333,0.286754,0.591792,0.109427
281,2.341667,0.286129,0.593362,0.114217
282,2.35,0.285498,0.595041,0.119209
283,2.358333,0.284757,0.59684,0.124179
284,2.366667,0.284101,0.598758,0.129317
285,2.375,0.283439,0.600906,0.134488
286,2.383333,0.282871,0.603029,0.139882
287,2.391667,0.282373,0.605267,0.145336
288,2.4,0.281918,0.607526,0.150855
289,2.408333,0.281575,0.609861,0.156335
290,2.416667,0.281212,0.612289,0.161817
291,2.425,0.280878,0.614736,0.167287
292,2.433333,0.280501,0.617189,0.172652
293,2.441667,0.280197,0.619638,0.178043
294,2.45,0.279918,0.622047,0.183352
295,2.458333,0.27969,0.624276,0.188666
296,2.466667,0.279471,0.626644,0.193776
297,2.475,0.279285,0.62898,0.198792
298,2.483333,0.279173,0.631249,0.203681
299,2.491667,0.27911,0.633541,0.208458
300,2.5,0.279113,0.635826,0.213173
301,2.508333,0.279079,0.638065,0.217851
302,2.516667,0.279088,0.640305,0.222456
303,2.525,0.279038,0.642285,0.227166
304,2.533333,0.279031,0.644423,0.231734
305,2.541667,0.279033,0.646627,0.236174
306,2.55,0.279031,0.648605,0.24073
307,2.558333,0.279,0.650602,0.245152
308,2.566667,0.27806,0.653204,0.249732
309,2.575,0.284876,0.650089,0.252886
310,2.583333,0.277924,0.656998,0.258489
311,2.591667,0.277939,0.658651,0.262731
312,2.6,0.284548,0.655271,0.265853
313,2.608333,0.284477,0.656947,0.270111
314,2.616667,0.284336,0.658526,0.274318
315,2.625,0.277851,0.663812,0.279465
316,2.633333,0.277635,0.666216,0.283593
317,2.641667,0.277365,0.667764,0.287657
318,2.65,0.277104,0.669112,0.291518
319,2.658333,0.276881,0.670208,0.29532
320,2.666667,0.283638,0.666674,0.297883
321,2.675,0.276652,0.672925,0.30251
322,2.683333,0.283155,0.668899,0.305048
323,2.691667,0.282563,0.670693,0.308417
324,2.7,0.275919,0.676494,0.312774
325,2.708333,0.275678,0.677735,0.316131
326,2.716667,0.275113,0.678854,0.319503
327,2.725,0.27512,0.680038,0.322685
328,2.733333,0.274883,0.680895,0.325895
329,2.741667,0.274576,0.682043,0.329019
330,2.75,0.274504,0.683023,0.332086
331,2.758333,0.274509,0.683923,0.335008
332,2.766667,0.27422,0.685065,0.337967
333,2.775,0.274091,0.686207,0.340876
334,2.783333,0.274123,0.687108,0.343623
335,2.791667,0.273799,0.688276,0.346383
336,2.8,0.274925,0.688652,0.347969
337,2.808333,0.274608,0.689717,0.350435
338,2.816667,0.273104,0.691485,0.35435
339,2.825,0.272568,0.69317,0.357003
340,2.833333,0.274088,0.693273,0.358079
341,2.841667,0.273775,0.6944,0.360212
342,2.85,0.272331,0.69629,0.363412
343,2.858333,0.272354,0.697357,0.365508
344,2.866667,0.272421,0.698606,0.367511
345,2.875,0.272271,0.699784,0.36945
346,2.883333,0.272112,0.700915,0.371283
347,2.891667,0.271959,0.701999,0.373006
348,2.9,0.273058,0.702624,0.373859
349,2.908333,0.272757,0.703663,0.375422
350,2.916667,0.271787,0.706389,0.379502
351,2.925,0.272539,0.705831,0.378555
352,2.933333,0.271008,0.707868,0.381315
353,2.941667,0.27074,0.708976,0.382768
354,2.95,0.271071,0.7099,0.383857
355,2.958333,0.271102,0.71174,0.3865
356,2.966667,0.271908,0.711172,0.385233
357,2.975,0.270721,0.7137,0.388661
358,2.983333,0.270524,0.714785,0.389818
359,2.991667,0.270415,0.714174,0.389502
360,3.0,0.271447,0.714777,0.389236
361,3.008333,0.271336,0.715645,0.389946
362,3.016667,0.26959,0.718559,0.393745
363,3.025,0.269344,0.719399,0.394628
364,3.033333,0.270055,0.718709,0.393182
365,3.041667,0.269685,0.719543,0.39385
366,3.05,0.269516,0.72025,0.394503
367,3.058333,0.268251,0.721527,0.396105
368,3.066667,0.268027,0.722333,0.396927
369,3.075,0.268215,0.72248,0.397811
370,3.083333,0.268034,0.723225,0.398568
371,3.091667,0.267929,0.723965,0.39923
372,3.1,0.267518,0.725208,0.399883
373,3.108333,0.267606,0.725425,0.400665
374,3.116667,0.267458,0.726135,0.401342
375,3.125,0.267313,0.726854,0.401978
376,3.133333,0.267195,0.727531,0.402634
377,3.141667,0.267101,0.728178,0.40326
378,3.15,0.266726,0.729351,0.403814
379,3.158333,0.266975,0.729479,0.404619
380,3.166667,0.266917,0.730072,0.405307
381,3.175,0.266887,0.730704,0.405957
382,3.183333,0.266935,0.731336,0.406508
383,3.191667,0.266926,0.731937,0.407052
384,3.2,0.266917,0.732559,0.407523
385,3.208333,0.266907,0.733149,0.407915
386,3.216667,0.266827,0.733702,0.408286
387,3.225,0.266905,0.734344,0.408485
388,3.233333,0.266887,0.734953,0.408719
389,3.241667,0.266926,0.735613,0.408892
390,3.25,0.266967,0.736128,0.409102
391,3.258333,0.267198,0.73682,0.409146
392,3.266667,0.267195,0.737314,0.409302
393,3.275,0.267325,0.737874,0.409353
394,3.283333,0.267469,0.738321,0.409418
395,3.291667,0.267633,0.738757,0.409474
396,3.3,0.26781,0.739172,0.409492
397,3.308333,0.267984,0.73971,0.409498
398,3.316667,0.26832,0.740361,0.409377
399,3.325,0.268511,0.74082,0.409395
400,3.333333,0.268684,0.741179,0.409382
401,3.341667,0.268754,0.741541,0.409339
402,3.35,0.268789,0.741785,0.409287
403,3.358333,0.268944,0.742119,0.409166
404,3.366667,0.269278,0.742841,0.408991
405,3.375,0.269283,0.743057,0.409015
406,3.383333,0.269497,0.743436,0.408869
407,3.391667,0.269344,0.743605,0.408951
408,3.4,0.269383,0.743864,0.408913
409,3.408333,0.269604,0.744459,0.408909
410,3.416667,0.269775,0.744961,0.40881
411,3.425,0.26977,0.745276,0.408854
412,3.433333,0.269766,0.745557,0.409003
413,3.441667,0.269812,0.745893,0.409049
414,3.45,0.269861,0.746244,0.409101
415,3.458333,0.269916,0.746744,0.409156
416,3.466667,0.269844,0.746901,0.409305
417,3.475,0.269875,0.747277,0.409449
418,3.483333,0.269916,0.747799,0.40959
419,3.491667,0.269903,0.748334,0.409704
420,3.5,0.269848,0.74866,0.409861
421,3.508333,0.269773,0.749121,0.409919
422,3.516667,0.269665,0.749691,0.409863
423,3.525,0.269636,0.750205,0.409867
424,3.533333,0.269395,0.750662,0.409882
425,3.541667,0.269413,0.751076,0.409822
426,3.55,0.269349,0.751555,0.409663
427,3.558333,0.269101,0.752045,0.409644
428,3.566667,0.268858,0.752572,0.409681
429,3.575,0.268741,0.752993,0.409728
430,3.583333,0.268546,0.753409,0.409769
431,3.591667,0.268381,0.75388,0.409978
432,3.6,0.268285,0.754154,0.410148
433,3.608333,0.26813,0.75445,0.410352
434,3.616667,0.267943,0.75479,0.410556
435,3.625,0.267714,0.755023,0.410801
436,3.633333,0.267518,0.755347,0.410982
437,3.641667,0.267321,0.755398,0.411229
438,3.65,0.267029,0.755545,0.411498
439,3.658333,0.266726,0.755704,0.411819
440,3.666667,0.266498,0.755863,0.412075
441,3.675,0.266121,0.756101,0.412202
442,3.683333,0.265876,0.755946,0.412634
443,3.691667,0.265549,0.755983,0.412888
444,3.7,0.265224,0.755972,0.413185
445,3.708333,0.264904,0.755939,0.413549
446,3.716667,0.264578,0.755773,0.414001
447,3.725,0.264344,0.755618,0.414495
448,3.733333,0.264144,0.755369,0.415029
449,3.741667,0.263899,0.755199,0.41564
450,3.75,0.263646,0.754908,0.416262
451,3.758333,0.263431,0.75475,0.416891
452,3.766667,0.26321,0.754534,0.417372
453,3.775,0.262938,0.75418,0.418201
454,3.783333,0.262642,0.754161,0.418673
455,3.791667,0.262311,0.753866,0.419398
456,3.8,0.262078,0.753535,0.420003
457,3.808333,0.261759,0.753272,0.42059
458,3.816667,0.261482,0.753095,0.421239
459,3.825,0.261194,0.752818,0.421931
460,3.833333,0.260903,0.752618,0.422589
461,3.841667,0.260638,0.752391,0.423234
462,3.85,0.260347,0.751909,0.424094
463,3.858333,0.259893,0.751418,0.424676
464,3.866667,0.259859,0.751754,0.425334
465,3.875,0.259707,0.751468,0.42596
466,3.883333,0.259357,0.751315,0.426681
467,3.891667,0.259092,0.751073,0.427287
468,3.9,0.25891,0.750953,0.427963
469,3.908333,0.258693,0.750783,0.428612
470,3.916667,0.258444,0.750161,0.429251
471,3.925,0.258131,0.750318,0.429752
472,3.933333,0.25794,0.750079,0.43028
473,3.941667,0.257705,0.749869,0.430876
474,3.95,0.257394,0.749616,0.431493
475,3.958333,0.2572,0.749419,0.432029
476,3.966667,0.256908,0.749294,0.432639
477,3.975,0.256634,0.749048,0.433249
478,3.983333,0.256353,0.74906,0.433835
479,3.991667,0.256099,0.748885,0.434303
480,4.0,0.255762,0.748589,0.434789
481,4.008333,0.25551,0.748257,0.435262
482,4.016667,0.255238,0.748119,0.435677
483,4.025,0.254942,0.747904,0.43612
484,4.033333,0.254623,0.747671,0.436611
485,4.041667,0.254359,0.747432,0.437032
486,4.05,0.253985,0.747415,0.437526
487,4.058333,0.253746,0.747209,0.437921
488,4.066667,0.253435,0.746946,0.438251
489,4.075,0.253224,0.746694,0.438699
490,4.083333,0.252954,0.746286,0.438991
491,4.091667,0.252705,0.746066,0.439359
492,4.1,0.252458,0.745858,0.439704
493,4.108333,0.252132,0.745855,0.440135
494,4.116667,0.251896,0.745617,0.440458
495,4.125,0.251805,0.745558,0.440666
496,4.133333,0.251557,0.745225,0.440857
497,4.141667,0.251238,0.744796,0.441283
498,4.15,0.251126,0.744587,0.44165
499,4.158333,0.250937,0.7442,0.441848
500,4.166667,0.250671,0.744217,0.44221
501,4.175,0.250497,0.744014,0.442507
502,4.183333,0.250338,0.743728,0.442738
503,4.191667,0.250138,0.743622,0.443095
504,4.2,0.249958,0.743222,0.443223
505,4.208333,0.249791,0.742997,0.443481
506,4.216667,0.249716,0.742696,0.443805
507,4.225,0.249623,0.742852,0.444041
508,4.233333,0.249323,0.742435,0.444359
509,4.241667,0.249205,0.742187,0.444562
510,4.25,0.249077,0.741952,0.444791
511,4.258333,0.249108,0.741878,0.444936
512,4.266667,0.24899,0.741619,0.445123
513,4.275,0.248942,0.741249,0.445277
514,4.283333,0.248865,0.741119,0.445564
515,4.291667,0.248804,0.740881,0.44578
516,4.3,0.24882,0.740507,0.445902
517,4.308333,0.248787,0.74028,0.446111
518,4.316667,0.248764,0.740064,0.446305
519,4.325,0.248694,0.739884,0.44658
520,4.333333,0.248668,0.739611,0.44679
521,4.341667,0.248681,0.739421,0.446974
522,4.35,0.248638,0.739244,0.44715
523,4.358333,0.248806,0.738791,0.447242
524,4.366667,0.248839,0.738752,0.447535
525,4.375,0.248904,0.738365,0.44762
526,4.383333,0.248911,0.738257,0.447786
527,4.391667,0.24898,0.738014,0.447985
528,4.4,0.249058,0.737794,0.448204
529,4.408333,0.249187,0.737517,0.448418
530,4.416667,0.249272,0.737251,0.4486
531,4.425,0.249388,0.737034,0.448748
532,4.433333,0.249536,0.736759,0.448965
533,4.441667,0.249645,0.736396,0.449072
534,4.45,0.249728,0.736128,0.449246
535,4.458333,0.249744,0.736031,0.449425
536,4.466667,0.249811,0.735816,0.449611
537,4.475,0.249928,0.73542,0.449662
538,4.483333,0.250027,0.735174,0.449804
539,4.491667,0.250125,0.735057,0.450086
540,4.5,0.250218,0.734816,0.45024
541,4.508333,0.250336,0.734404,0.450325
542,4.516667,0.250419,0.734326,0.450567
543,4.525,0.250552,0.734096,0.450705
544,4.533333,0.250739,0.733813,0.45076
545,4.541667,0.250888,0.733597,0.450907
546,4.55,0.251101,0.733467,0.450975
547,4.558333,0.251182,0.733189,0.451155
548,4.566667,0.251377,0.732949,0.451297
549,4.575,0.251548,0.732745,0.451368
550,4.583333,0.25164,0.732487,0.451495
551,4.591667,0.25181,0.732284,0.451555
552,4.6,0.251945,0.732141,0.451648
553,4.608333,0.252084,0.731916,0.451708
554,4.616667,0.252213,0.731693,0.451783
555,4.625,0.25234,0.731498,0.451896
556,4.633333,0.252497,0.73125,0.451974
557,4.641667,0.252674,0.730971,0.452035
558,4.65,0.252948,0.73044,0.452019
559,4.658333,0.253027,0.730389,0.452164
560,4.666667,0.253212,0.730106,0.452199
561,4.675,0.253435,0.729779,0.45214
562,4.683333,0.253616,0.72949,0.452143
563,4.691667,0.253795,0.729256,0.45218
564,4.7,0.254028,0.72904,0.452257
565,4.708333,0.254287,0.728924,0.452175
566,4.716667,0.254505,0.728689,0.452169
567,4.725,0.25449,0.727991,0.452185
568,4.733333,0.254702,0.727692,0.452143
569,4.741667,0.254906,0.727478,0.452132
570,4.75,0.255233,0.727172,0.452135
571,4.758333,0.255453,0.726959,0.452112
572,4.766667,0.25566,0.726782,0.4521
573,4.775,0.255937,0.726417,0.452114
574,4.783333,0.256109,0.726247,0.452072
575,4.791667,0.25626,0.726128,0.452028
576,4.8,0.256839,0.726329,0.451942
577,4.808333,0.25708,0.726156,0.451927
578,4.816667,0.257314,0.725884,0.451825
579,4.825,0.257598,0.725711,0.451801
580,4.833333,0.257836,0.72548,0.451714
581,4.841667,0.257805,0.724846,0.451625
582,4.85,0.258007,0.72464,0.451534
583,4.858333,0.258545,0.724857,0.451402
584,4.866667,0.258758,0.724596,0.45119
585,4.875,0.258961,0.724471,0.451136
586,4.883333,0.259178,0.724271,0.451037
587,4.891667,0.259369,0.723942,0.450936
588,4.9,0.259582,0.72376,0.450769
589,4.908333,0.259786,0.72353,0.450733
590,4.916667,0.259724,0.722908,0.450658
591,4.925,0.260132,0.723087,0.450578
592,4.933333,0.260327,0.722913,0.45048
593,4.941667,0.260633,0.722651,0.450393
594,4.95,0.260876,0.722583,0.450224
595,4.958333,0.261052,0.722411,0.450131
596,4.966667,0.261168,0.722322,0.450028
597,4.975,0.261349,0.722143,0.449906
598,4.983333,0.261422,0.721789,0.449915
599,4.991667,0.261609,0.721658,0.449841
600,5.0,0.261744,0.721433,0.449728
601,5.008333,0.261997,0.72135,0.449627
602,5.016667,0.262115,0.72112,0.449529
603,5.025,0.262227,0.720931,0.449467
604,5.033333,0.26235,0.720769,0.449348
605,5.041667,0.262455,0.720583,0.44928
606,5.05,0.262567,0.720399,0.449207
607,5.058333,0.262646,0.720204,0.449181
608,5.066667,0.262738,0.720005,0.449147
609,5.075,0.262835,0.719804,0.449128
610,5.083333,0.262931,0.719617,0.449112
611,5.091667,0.263038,0.71943,0.449103
612,5.1,0.263133,0.719243,0.449098
613,5.108333,0.263214,0.718977,0.449075
614,5.116667,0.263319,0.718792,0.449087
615,5.125,0.263457,0.718678,0.449116
616,5.133333,0.263491,0.717924,0.449211
617,5.141667,0.263636,0.717686,0.449166
618,5.15,0.263853,0.717416,0.449199
619,5.158333,0.263929,0.717319,0.449282
620,5.166667,0.264091,0.71709,0.449268
621,5.175,0.264153,0.716991,0.449389
622,5.183333,0.264145,0.716842,0.449428
623,5.191667,0.264255,0.716694,0.449517
624,5.2,0.264373,0.716558,0.449603
625,5.208333,0.264526,0.716414,0.449732
626,5.216667,0.26473,0.71627,0.449805
627,5.225,0.26481,0.716065,0.449917
628,5.233333,0.264973,0.715953,0.450035
629,5.241667,0.26505,0.715882,0.450245
630,5.25,0.265173,0.715717,0.450323
631,5.258333,0.265214,0.715559,0.45046
632,5.266667,0.265353,0.715513,0.450616
