Frame,Time (Seconds),X.3,Y.3,Z.3
67,0.558333,0.320033,0.831099,0.602709
68,0.566667,0.320059,0.831105,0.602738
69,0.575,0.320085,0.83111,0.602766
70,0.583333,0.320099,0.831149,0.602795
71,0.591667,0.320115,0.831123,0.60284
72,0.6,0.320143,0.831133,0.602865
73,0.608333,0.320158,0.831134,0.602893
74,0.616667,0.320156,0.831115,0.60295
75,0.625,0.320175,0.831141,0.602959
76,0.633333,0.320162,0.831137,0.603005
77,0.641667,0.320178,0.831128,0.603024
78,0.65,0.320175,0.831128,0.603054
79,0.658333,0.320181,0.831128,0.603078
80,0.666667,0.320172,0.831137,0.603114
81,0.675,0.320172,0.831134,0.603124
82,0.683333,0.320172,0.831137,0.603139
83,0.691667,0.320155,0.831154,0.603171
84,0.7,0.320179,0.831132,0.603183
85,0.708333,0.32015,0.831149,0.603212
86,0.716667,0.320141,0.831148,0.603232
87,0.725,0.320133,0.83116,0.60324
88,0.733333,0.320128,0.83116,0.603252
89,0.741667,0.320123,0.831148,0.603268
90,0.75,0.320125,0.831164,0.60328
91,0.758333,0.320116,0.831165,0.603287
92,0.766667,0.320117,0.831156,0.603297
93,0.775,0.320112,0.83115,0.603313
94,0.783333,0.320078,0.831138,0.603273
95,0.791667,0.320095,0.831149,0.603329
96,0.8,0.320082,0.83116,0.603341
97,0.808333,0.320076,0.831161,0.60334
98,0.816667,0.32006,0.831163,0.603352
99,0.825,0.320023,0.831176,0.603366
100,0.833333,0.320008,0.831185,0.603369
101,0.841667,0.320006,0.831177,0.603372
102,0.85,0.320016,0.831148,0.603323
103,0.858333,0.320019,0.83117,0.603336
104,0.866667,0.320004,0.83116,0.603353
105,0.875,0.320023,0.831167,0.603322
106,0.883333,0.319981,0.831185,0.603339
107,0.891667,0.319967,0.831184,0.603329
108,0.9,0.319958,0.83119,0.603326
109,0.908333,0.319958,0.831191,0.603316
110,0.916667,0.319953,0.831185,0.603299
111,0.925,0.319945,0.831189,0.603293
112,0.933333,0.319932,0.831195,0.60327
113,0.941667,0.31993,0.831196,0.603263
114,0.95,0.319938,0.831193,0.603244
115,0.958333,0.319945,0.831188,0.603225
116,0.966667,0.319934,0.831212,0.603201
117,0.975,0.319945,0.831214,0.603176
118,0.983333,0.319927,0.831248,0.603189
119,0.991667,0.319957,0.831229,0.603136
120,1.0,0.319993,0.831229,0.603081
121,1.008333,0.319983,0.831235,0.603065
122,1.016667,0.319967,0.831255,0.603054
123,1.025,0.319994,0.831256,0.603008
124,1.033333,0.319992,0.831263,0.602981
125,1.041667,0.319961,0.831271,0.602967
126,1.05,0.319977,0.831269,0.602922
127,1.058333,0.319968,0.831278,0.602893
128,1.066667,0.319959,0.831279,0.602858
129,1.075,0.319944,0.831284,0.602829
130,1.083333,0.319944,0.831275,0.602794
131,1.091667,0.319902,0.831298,0.602774
132,1.1,0.31991,0.831287,0.602732
133,1.108333,0.319903,0.831287,0.602696
134,1.116667,0.319905,0.831282,0.602657
135,1.125,0.31989,0.831298,0.602627
136,1.133333,0.319893,0.831297,0.602591
137,1.141667,0.319878,0.83131,0.602555
138,1.15,0.319883,0.831339,0.602505
139,1.158333,0.319899,0.831349,0.602454
140,1.166667,0.31988,0.831339,0.602443
141,1.175,0.319896,0.831361,0.602385
142,1.183333,0.319653,0.831611,0.602313
143,1.191667,0.31992,0.831377,0.6023
144,1.2,0.319665,0.83162,0.602239
145,1.208333,0.319949,0.831385,0.602207
146,1.216667,0.319681,0.831633,0.602148
147,1.225,0.31998,0.831398,0.602098
148,1.233333,0.319713,0.83165,0.602033
149,1.241667,0.31972,0.831659,0.601978
150,1.25,0.319989,0.831422,0.601942
151,1.258333,0.319707,0.831658,0.601867
152,1.266667,0.319961,0.831441,0.601831
153,1.275,0.319689,0.83167,0.601743
154,1.283333,0.319946,0.83143,0.601693
155,1.291667,0.319916,0.831438,0.601636
156,1.3,0.319876,0.83146,0.601574
157,1.308333,0.31985,0.83146,0.601507
158,1.316667,0.31981,0.831474,0.601444
159,1.325,0.319775,0.831489,0.601364
160,1.333333,0.319732,0.831481,0.601297
161,1.341667,0.319685,0.83148,0.60123
162,1.35,0.319629,0.831608,0.601239
163,1.358333,0.319559,0.831471,0.601055
164,1.366667,0.31949,0.831478,0.600985
165,1.375,0.319441,0.831469,0.60092
166,1.383333,0.319366,0.831485,0.600842
167,1.391667,0.319305,0.831485,0.600773
168,1.4,0.319235,0.831484,0.600701
169,1.408333,0.319179,0.831503,0.600617
170,1.416667,0.319117,0.831519,0.600538
171,1.425,0.319052,0.831509,0.600484
172,1.433333,0.318995,0.831488,0.600429
173,1.441667,0.318958,0.831509,0.600345
174,1.45,0.318912,0.831515,0.60028
175,1.458333,0.318872,0.831525,0.600217
176,1.466667,0.31884,0.831549,0.600137
177,1.475,0.318792,0.831539,0.600091
178,1.483333,0.318775,0.83155,0.600013
179,1.491667,0.318749,0.831574,0.600006
180,1.5,0.318732,0.831595,0.599929
181,1.508333,0.318697,0.831587,0.599881
182,1.516667,0.318685,0.831605,0.599809
183,1.525,0.318673,0.83161,0.599753
184,1.533333,0.318698,0.831642,0.599688
185,1.541667,0.318738,0.831981,0.599362
186,1.55,0.318726,0.831988,0.599309
187,1.558333,0.318709,0.832,0.599272
188,1.566667,0.318672,0.831996,0.599195
189,1.575,0.318598,0.832117,0.599457
190,1.583333,0.318574,0.832095,0.599373
191,1.591667,0.318567,0.832095,0.599328
192,1.6,0.318568,0.832127,0.599299
193,1.608333,0.318564,0.83214,0.599256
194,1.616667,0.318564,0.832141,0.59921
195,1.625,0.318568,0.83214,0.599167
196,1.633333,0.318567,0.832139,0.599124
197,1.641667,0.318566,0.832144,0.599076
198,1.65,0.31857,0.832149,0.599038
199,1.658333,0.318677,0.831972,0.598591
200,1.666667,0.318585,0.832166,0.598958
201,1.675,0.318613,0.832168,0.59892
202,1.683333,0.318702,0.832003,0.598498
203,1.691667,0.318713,0.83202,0.598474
204,1.7,0.318652,0.832124,0.598723
205,1.708333,0.318676,0.832124,0.598691
206,1.716667,0.318783,0.832061,0.59841
207,1.725,0.318807,0.832077,0.598395
208,1.733333,0.319005,0.832265,0.59848
209,1.741667,0.318887,0.832093,0.59836
210,1.75,0.318953,0.832118,0.598311
211,1.758333,0.319039,0.832176,0.598259
212,1.766667,0.319061,0.832113,0.598453
213,1.775,0.319127,0.832101,0.59842
214,1.783333,0.319265,0.831692,0.598407
215,1.791667,0.319339,0.831682,0.598374
216,1.8,0.31942,0.831676,0.598347
217,1.808333,0.319495,0.831656,0.598311
218,1.816667,0.319582,0.831628,0.598274
219,1.825,0.319841,0.83173,0.598159
220,1.833333,0.319724,0.831601,0.598206
221,1.841667,0.319797,0.831579,0.598168
222,1.85,0.32006,0.831679,0.598039
223,1.858333,0.320131,0.831655,0.59801
224,1.866667,0.320061,0.831507,0.598021
225,1.875,0.320149,0.831474,0.597982
226,1.883333,0.320231,0.831451,0.597917
227,1.891667,0.320312,0.831417,0.597867
228,1.9,0.320385,0.831388,0.597809
229,1.908333,0.320455,0.831361,0.597758
230,1.916667,0.320674,0.831481,0.597645
231,1.925,0.320772,0.831447,0.597544
232,1.933333,0.320834,0.831424,0.59747
233,1.941667,0.320898,0.831378,0.597443
234,1.95,0.320974,0.83135,0.597355
235,1.958333,0.321037,0.83133,0.597284
236,1.966667,0.321122,0.831264,0.597187
237,1.975,0.321182,0.831228,0.597106
238,1.983333,0.321232,0.831181,0.597036
239,1.991667,0.321268,0.831198,0.596949
240,2.0,0.321368,0.831136,0.596835
241,2.008333,0.321434,0.831095,0.596749
242,2.016667,0.321508,0.831052,0.596656
243,2.025,0.321551,0.831028,0.596594
244,2.033333,0.321661,0.830959,0.596472
245,2.041667,0.321744,0.830918,0.596373
246,2.05,0.321828,0.830881,0.596276
247,2.058333,0.321915,0.830835,0.596171
248,2.066667,0.322004,0.830792,0.596052
249,2.075,0.322685,0.830041,0.596195
250,2.083333,0.322786,0.829992,0.596076
251,2.091667,0.322886,0.829953,0.595955
252,2.1,0.322964,0.829931,0.595829
253,2.108333,0.323044,0.829817,0.595714
254,2.116667,0.323165,0.829757,0.595562
255,2.125,0.323332,0.829749,0.595402
256,2.133333,0.323413,0.829636,0.595282
257,2.141667,0.323239,0.829818,0.595128
258,2.15,0.323348,0.829741,0.594987
259,2.158333,0.323505,0.829625,0.594843
260,2.166667,0.323646,0.829658,0.594642
261,2.175,0.324045,0.829332,0.594505
262,2.183333,0.323248,0.830247,0.594075
263,2.191667,0.323197,0.830059,0.593951
264,2.2,0.323335,0.830099,0.593778
265,2.208333,0.323898,0.829248,0.593873
266,2.216667,0.323953,0.829206,0.593711
267,2.225,0.324159,0.829211,0.593493
268,2.233333,0.324238,0.829149,0.593329
269,2.241667,0.324297,0.829102,0.593143
270,2.25,0.324627,0.828803,0.592958
271,2.258333,0.324673,0.828732,0.592799
272,2.266667,0.324692,0.828763,0.592605
273,2.275,0.324678,0.828491,0.592486
274,2.283333,0.324759,0.828515,0.592282
275,2.291667,0.324851,0.828551,0.59207
276,2.3,0.324766,0.828318,0.591934
277,2.308333,0.324806,0.828248,0.591757
278,2.316667,0.324982,0.828328,0.591518
279,2.325,0.324913,0.828088,0.591369
280,2.333333,0.324778,0.828319,0.591146
281,2.341667,0.324923,0.828249,0.590904
282,2.35,0.324886,0.828104,0.590745
283,2.358333,0.325206,0.827804,0.590546
284,2.366667,0.325056,0.82798,0.590298
285,2.375,0.32517,0.827823,0.590091
286,2.383333,0.325171,0.827661,0.589905
287,2.391667,0.325454,0.827405,0.589683
288,2.4,0.325401,0.827259,0.589486
289,2.408333,0.325459,0.827221,0.589244
290,2.416667,0.325459,0.827046,0.589069
291,2.425,0.325507,0.826918,0.588868
292,2.433333,0.325552,0.8268,0.588667
293,2.441667,0.325499,0.826568,0.588499
294,2.45,0.325557,0.826445,0.588296
295,2.458333,0.325587,0.826335,0.588062
296,2.466667,0.32569,0.826154,0.587844
297,2.475,0.325682,0.826063,0.58763
298,2.483333,0.325661,0.825976,0.587414
299,2.491667,0.325777,0.825981,0.587147
300,2.5,0.325661,0.825797,0.586965
301,2.508333,0.325684,0.825694,0.586731
302,2.516667,0.325675,0.825592,0.586506
303,2.525,0.325715,0.825461,0.586277
304,2.533333,0.325743,0.825329,0.586027
305,2.541667,0.325786,0.825192,0.585805
306,2.55,0.325908,0.824961,0.585595
307,2.558333,0.325899,0.824901,0.585344
308,2.566667,0.32609,0.824917,0.585024
309,2.575,0.326094,0.824795,0.584769
310,2.583333,0.326099,0.824699,0.584509
311,2.591667,0.326102,0.824573,0.584259
312,2.6,0.326124,0.824436,0.583993
313,2.608333,0.325967,0.82446,0.583713
314,2.616667,0.326227,0.82412,0.58345
315,2.625,0.326207,0.823716,0.583259
316,2.633333,0.326125,0.823622,0.582975
317,2.641667,0.326216,0.823411,0.582694
318,2.65,0.326227,0.823261,0.582403
319,2.658333,0.326231,0.823115,0.582112
320,2.666667,0.326235,0.822963,0.58179
321,2.675,0.326266,0.822769,0.581481
322,2.683333,0.326297,0.82259,0.581179
323,2.691667,0.326304,0.822404,0.580879
324,2.7,0.326334,0.822193,0.580573
325,2.708333,0.326316,0.82202,0.580255
326,2.716667,0.326281,0.821871,0.579934
327,2.725,0.326272,0.821739,0.579634
328,2.733333,0.326247,0.821577,0.579299
329,2.741667,0.326167,0.821456,0.579041
330,2.75,0.326176,0.82118,0.578619
331,2.758333,0.326257,0.820927,0.578294
332,2.766667,0.326181,0.820786,0.577958
333,2.775,0.326122,0.820633,0.577637
334,2.783333,0.326081,0.820497,0.577331
335,2.791667,0.326073,0.820277,0.576972
336,2.8,0.326101,0.820074,0.576652
337,2.808333,0.326115,0.819892,0.576321
338,2.816667,0.326131,0.819688,0.576031
339,2.825,0.326126,0.819498,0.575727
340,2.833333,0.326144,0.819295,0.575419
341,2.841667,0.326142,0.81913,0.57508
342,2.85,0.326153,0.818953,0.574765
343,2.858333,0.326183,0.818749,0.574455
344,2.866667,0.326219,0.818523,0.574127
345,2.875,0.326269,0.818284,0.57382
346,2.883333,0.326293,0.818087,0.573484
347,2.891667,0.326457,0.817909,0.573038
348,2.9,0.326404,0.817661,0.572783
349,2.908333,0.326493,0.817415,0.572461
350,2.916667,0.326546,0.817202,0.572129
351,2.925,0.326616,0.81699,0.571786
352,2.933333,0.326751,0.816877,0.571379
353,2.941667,0.326862,0.81648,0.571128
354,2.95,0.326911,0.81629,0.570796
355,2.958333,0.326965,0.816107,0.570434
356,2.966667,0.327071,0.815911,0.57011
357,2.975,0.32717,0.8157,0.569765
358,2.983333,0.327255,0.815506,0.569404
359,2.991667,0.327439,0.815205,0.568997
360,3.0,0.327424,0.815072,0.568639
361,3.008333,0.3276,0.814975,0.568102
362,3.016667,0.327675,0.814809,0.567799
363,3.025,0.327755,0.8146,0.567432
364,3.033333,0.327818,0.814299,0.567156
365,3.041667,0.328,0.814176,0.566567
366,3.05,0.328147,0.813798,0.566393
367,3.058333,0.328226,0.813623,0.566015
368,3.066667,0.328293,0.813493,0.565677
369,3.075,0.328356,0.813316,0.565296
370,3.083333,0.328426,0.813133,0.564921
371,3.091667,0.328603,0.813048,0.564358
372,3.1,0.328828,0.81273,0.563985
373,3.108333,0.328864,0.812393,0.563814
374,3.116667,0.328973,0.812213,0.563441
375,3.125,0.329012,0.812051,0.563041
376,3.133333,0.32912,0.811858,0.56267
377,3.141667,0.32922,0.811637,0.562314
378,3.15,0.329361,0.811408,0.561945
379,3.158333,0.329542,0.811141,0.561608
380,3.166667,0.329626,0.810945,0.56125
381,3.175,0.329714,0.810748,0.560906
382,3.183333,0.329801,0.810546,0.560549
383,3.191667,0.329965,0.810347,0.560243
384,3.2,0.33007,0.810134,0.559791
385,3.208333,0.33026,0.809864,0.559427
386,3.216667,0.329616,0.810094,0.558922
387,3.225,0.329724,0.809936,0.558625
388,3.233333,0.329824,0.809739,0.558263
389,3.241667,0.32992,0.809573,0.557864
390,3.25,0.33009,0.809381,0.557436
391,3.258333,0.330047,0.809171,0.557104
392,3.266667,0.330126,0.808976,0.556748
393,3.275,0.330222,0.808814,0.556439
394,3.283333,0.330347,0.808634,0.556095
395,3.291667,0.330343,0.808364,0.55568
396,3.3,0.330413,0.808177,0.55536
397,3.308333,0.330472,0.807986,0.55503
398,3.316667,0.330532,0.807778,0.554691
399,3.325,0.330594,0.807598,0.554359
400,3.333333,0.330703,0.807469,0.554081
401,3.341667,0.330783,0.807305,0.553772
402,3.35,0.330868,0.807141,0.553467
403,3.358333,0.330945,0.806921,0.553117
404,3.366667,0.330473,0.807143,0.552744
405,3.375,0.331289,0.806718,0.552477
406,3.383333,0.330696,0.806802,0.552119
407,3.391667,0.331384,0.806217,0.551912
408,3.4,0.331473,0.806019,0.551609
409,3.408333,0.331556,0.80583,0.55131
410,3.416667,0.331646,0.805603,0.550949
411,3.425,0.331854,0.805503,0.550616
412,3.433333,0.331798,0.805203,0.55036
413,3.441667,0.331613,0.805233,0.550019
414,3.45,0.331996,0.804817,0.549761
415,3.458333,0.331826,0.80486,0.549428
416,3.466667,0.332174,0.804441,0.549133
417,3.475,0.331956,0.804458,0.54881
418,3.483333,0.332291,0.804049,0.548558
419,3.491667,0.332305,0.804419,0.548267
420,3.5,0.332682,0.803999,0.547972
421,3.508333,0.332462,0.804096,0.547671
422,3.516667,0.332808,0.803721,0.547449
423,3.525,0.332578,0.803282,0.54721
424,3.533333,0.332596,0.803116,0.546955
425,3.541667,0.331925,0.803416,0.546604
426,3.55,0.332524,0.80281,0.546357
427,3.558333,0.332496,0.802652,0.546092
428,3.566667,0.332465,0.802494,0.545834
429,3.575,0.332429,0.802309,0.545586
430,3.583333,0.332384,0.802119,0.545351
431,3.591667,0.332403,0.801956,0.545126
432,3.6,0.332426,0.801804,0.544837
433,3.608333,0.332339,0.801588,0.544589
434,3.616667,0.332257,0.801377,0.544295
435,3.625,0.331923,0.801444,0.544018
436,3.633333,0.331864,0.801268,0.543792
437,3.641667,0.331892,0.801145,0.543579
438,3.65,0.331813,0.800974,0.543347
439,3.658333,0.331985,0.800569,0.543112
440,3.666667,0.331839,0.800389,0.542874
441,3.675,0.331123,0.800644,0.542544
442,3.683333,0.331629,0.800037,0.542397
443,3.691667,0.330953,0.800259,0.542062
444,3.7,0.331437,0.799636,0.541903
445,3.708333,0.331626,0.799734,0.541593
446,3.716667,0.331517,0.799554,0.541349
447,3.725,0.331408,0.799384,0.541111
448,3.733333,0.331061,0.798938,0.540891
449,3.741667,0.330936,0.798786,0.540676
450,3.75,0.330721,0.798607,0.540426
451,3.758333,0.330564,0.798481,0.540214
452,3.766667,0.330153,0.798584,0.539996
453,3.775,0.329917,0.798535,0.539813
454,3.783333,0.329767,0.798401,0.539609
455,3.791667,0.32961,0.798275,0.539414
456,3.8,0.32967,0.798412,0.539182
457,3.808333,0.329558,0.798326,0.538967
458,3.816667,0.329379,0.798241,0.538791
459,3.825,0.329528,0.797873,0.538625
460,3.833333,0.32935,0.7978,0.538459
461,3.841667,0.329121,0.797718,0.538321
462,3.85,0.328981,0.797672,0.538181
463,3.858333,0.32838,0.79788,0.538045
464,3.866667,0.328205,0.79781,0.537939
465,3.875,0.327803,0.797475,0.537853
466,3.883333,0.327917,0.79715,0.537763
467,3.891667,0.327738,0.7971,0.537667
468,3.9,0.327566,0.797029,0.53757
469,3.908333,0.327397,0.796971,0.537471
470,3.916667,0.327453,0.797192,0.537348
471,3.925,0.327272,0.797138,0.537256
472,3.933333,0.327081,0.797086,0.537162
473,3.941667,0.326928,0.797011,0.537061
474,3.95,0.326754,0.796945,0.536965
475,3.958333,0.326575,0.796893,0.536865
476,3.966667,0.326415,0.796846,0.536773
477,3.975,0.326256,0.796806,0.536677
478,3.983333,0.326091,0.796784,0.536596
479,3.991667,0.325957,0.796758,0.536496
480,4.0,0.325869,0.796764,0.536409
481,4.008333,0.325687,0.796739,0.536353
482,4.016667,0.325617,0.796753,0.536284
483,4.025,0.325438,0.796732,0.536241
484,4.033333,0.325378,0.796746,0.536188
485,4.041667,0.325228,0.796711,0.536144
486,4.05,0.325177,0.796729,0.53609
487,4.058333,0.325073,0.796722,0.536067
488,4.066667,0.32499,0.796708,0.53602
489,4.075,0.324901,0.796701,0.535977
490,4.083333,0.324826,0.796686,0.535942
491,4.091667,0.32476,0.796662,0.535901
492,4.1,0.324697,0.796608,0.535852
493,4.108333,0.324624,0.796582,0.535809
494,4.116667,0.324481,0.796537,0.535784
495,4.125,0.324464,0.796541,0.535696
496,4.133333,0.324351,0.796468,0.535681
497,4.141667,0.324354,0.796452,0.535592
498,4.15,0.324227,0.796415,0.535566
499,4.158333,0.324246,0.796396,0.535466
500,4.166667,0.323911,0.796102,0.535481
501,4.175,0.323925,0.796118,0.535394
502,4.183333,0.323893,0.796102,0.535336
503,4.191667,0.323565,0.796348,0.535266
504,4.2,0.323557,0.79633,0.535203
505,4.208333,0.323496,0.796304,0.535142
506,4.216667,0.323485,0.796292,0.535076
507,4.225,0.323492,0.796269,0.535013
508,4.233333,0.3235,0.79625,0.534938
509,4.241667,0.323752,0.796474,0.534828
510,4.25,0.323558,0.796194,0.534788
511,4.258333,0.323828,0.796403,0.534668
512,4.266667,0.323879,0.796358,0.534587
513,4.275,0.323753,0.796057,0.534525
514,4.283333,0.323904,0.796024,0.534401
515,4.291667,0.324247,0.795686,0.534317
516,4.3,0.324349,0.795624,0.534224
517,4.308333,0.324462,0.795547,0.534113
518,4.316667,0.32455,0.79551,0.534003
519,4.325,0.324348,0.795702,0.533885
520,4.333333,0.324712,0.795403,0.533787
521,4.341667,0.324455,0.7956,0.533657
522,4.35,0.324935,0.795311,0.533533
523,4.358333,0.325008,0.79525,0.533427
524,4.366667,0.324697,0.795456,0.533303
525,4.375,0.324784,0.795407,0.533184
526,4.383333,0.325198,0.795101,0.533091
527,4.391667,0.325309,0.795045,0.532982
528,4.4,0.325418,0.795,0.532874
529,4.408333,0.325585,0.794964,0.53274
530,4.416667,0.325398,0.795174,0.532609
531,4.425,0.325874,0.794828,0.532503
532,4.433333,0.326717,0.794357,0.53239
533,4.441667,0.326851,0.79432,0.532257
534,4.45,0.32697,0.794309,0.532083
535,4.458333,0.3271,0.794284,0.531945
536,4.466667,0.327253,0.794257,0.531803
537,4.475,0.327423,0.794235,0.531664
538,4.483333,0.327576,0.794233,0.531528
539,4.491667,0.327831,0.794168,0.531376
540,4.5,0.328019,0.794153,0.531221
541,4.508333,0.328175,0.794173,0.531064
542,4.516667,0.328343,0.794182,0.530903
543,4.525,0.328559,0.794223,0.530707
544,4.533333,0.328656,0.794239,0.530538
545,4.541667,0.328836,0.794237,0.530361
546,4.55,0.329009,0.794246,0.53018
547,4.558333,0.329201,0.794258,0.529983
548,4.566667,0.329375,0.794281,0.529772
549,4.575,0.32953,0.794334,0.529547
550,4.583333,0.329724,0.794356,0.529339
551,4.591667,0.329969,0.794329,0.529136
552,4.6,0.33015,0.794347,0.52892
553,4.608333,0.330382,0.794399,0.528699
554,4.616667,0.33055,0.794422,0.528518
555,4.625,0.330674,0.794411,0.528327
556,4.633333,0.330853,0.794409,0.528144
557,4.641667,0.331005,0.794409,0.52795
558,4.65,0.331214,0.794402,0.527733
559,4.658333,0.331463,0.794334,0.527621
560,4.666667,0.331511,0.794254,0.527323
561,4.675,0.331626,0.794201,0.527124
562,4.683333,0.33174,0.794149,0.526913
563,4.691667,0.33187,0.794075,0.526723
564,4.7,0.332054,0.794045,0.526504
565,4.708333,0.332172,0.793957,0.526312
566,4.716667,0.332284,0.79386,0.526148
567,4.725,0.332383,0.793762,0.526005
568,4.733333,0.33251,0.793629,0.525864
569,4.741667,0.332605,0.793517,0.525721
570,4.75,0.332808,0.793331,0.525578
571,4.758333,0.332209,0.793913,0.525318
572,4.766667,0.332273,0.793824,0.525109
573,4.775,0.33235,0.793697,0.524992
574,4.783333,0.332459,0.79357,0.524858
575,4.791667,0.332515,0.793366,0.524825
576,4.8,0.332583,0.793345,0.524633
577,4.808333,0.332662,0.793105,0.524578
578,4.816667,0.332727,0.792999,0.524459
579,4.825,0.332779,0.792917,0.524342
580,4.833333,0.332865,0.792828,0.524203
581,4.841667,0.332375,0.793133,0.524008
582,4.85,0.332491,0.793116,0.523868
583,4.858333,0.332509,0.793034,0.523777
584,4.866667,0.332599,0.792984,0.523661
585,4.875,0.332664,0.792963,0.523561
586,4.883333,0.332752,0.792935,0.523444
587,4.891667,0.332903,0.792939,0.523322
588,4.9,0.332942,0.792914,0.523236
589,4.908333,0.333065,0.792949,0.523134
590,4.916667,0.333172,0.792956,0.523033
591,4.925,0.333272,0.792991,0.522925
592,4.933333,0.33341,0.793086,0.522721
593,4.941667,0.333482,0.793095,0.522635
594,4.95,0.333607,0.793133,0.522539
595,4.958333,0.333738,0.793185,0.522464
596,4.966667,0.333877,0.793229,0.522379
597,4.975,0.334008,0.793276,0.522288
598,4.983333,0.334163,0.793319,0.522192
599,4.991667,0.334318,0.793358,0.522095
600,5.0,0.334644,0.793463,0.52184
601,5.008333,0.334649,0.793424,0.521925
602,5.016667,0.334832,0.793454,0.521835
603,5.025,0.335138,0.793541,0.52159
604,5.033333,0.335268,0.793533,0.52152
605,5.041667,0.335508,0.793568,0.521408
606,5.05,0.336199,0.793163,0.521406
607,5.058333,0.336387,0.793175,0.521322
608,5.066667,0.336578,0.793191,0.521244
609,5.075,0.33677,0.793199,0.521151
610,5.083333,0.337002,0.793212,0.521041
611,5.091667,0.337203,0.793245,0.520972
612,5.1,0.337476,0.793276,0.520853
613,5.108333,0.337648,0.793254,0.520785
614,5.116667,0.337235,0.793695,0.520628
615,5.125,0.337721,0.793583,0.520609
616,5.133333,0.337943,0.7936,0.520534
617,5.141667,0.338527,0.793352,0.520548
618,5.15,0.338404,0.79365,0.520426
619,5.158333,0.338631,0.793676,0.520336
620,5.166667,0.338816,0.793715,0.520316
621,5.175,0.339048,0.793707,0.52025
622,5.183333,0.339271,0.793716,0.520202
623,5.191667,0.339473,0.793722,0.520155
624,5.2,0.339702,0.79372,0.520075
625,5.208333,0.339785,0.793755,0.519967
626,5.216667,0.340187,0.793628,0.520008
627,5.225,0.34036,0.793598,0.520051
628,5.233333,0.340506,0.793615,0.52007
629,5.241667,0.340665,0.793598,0.520068
630,5.25,0.340826,0.793578,0.520075
631,5.258333,0.341288,0.793294,0.520095
632,5.266667,0.341155,0.793487,0.519999
633,5.275,0.341271,0.793418,0.52005
634,5.283333,0.341394,0.793436,0.520117
635,5.291667,0.341526,0.793409,0.520164
636,5.3,0.341632,0.793427,0.520226
637,5.308333,0.341757,0.793405,0.520271
638,5.316667,0.342212,0.793155,0.52031
639,5.325,0.341963,0.793372,0.520381
640,5.333333,0.342046,0.793365,0.52044
641,5.341667,0.342128,0.793337,0.520507
642,5.35,0.342347,0.793147,0.520615
